consumo_id,registro_id,fila_origen,cliente_producto_id,cliente_id,producto,fecha_consumo,categoria_consumo,monto_consumo,canal,consumo_outlier_iqr
CON-002302,REG-002302,2302,C000671__TARJETA_CREDITO,C000671,Tarjeta de Crédito,2025-01-10,Supermarket,36.00,POS,False
CON-003590,REG-003590,3590,C000482__TARJETA_CREDITO,C000482,Tarjeta de Crédito,2025-01-10,Food,79.45,Branch,False
CON-003703,REG-003703,3703,C000826__TARJETA_CREDITO,C000826,Tarjeta de Crédito,2025-01-10,Supermarket,68.39,POS,False
CON-004346,REG-004346,4346,C001372__TARJETA_CREDITO,C001372,Tarjeta de Crédito,2025-01-10,Health,29.49,App,False
CON-005209,REG-005209,5209,C000610__TARJETA_CREDITO,C000610,Tarjeta de Crédito,2025-01-10,Travel,20.55,POS,False
CON-005371,REG-005371,5371,C000161__TARJETA_CREDITO,C000161,Tarjeta de Crédito,2025-01-10,Streaming,60.97,POS,False
CON-005791,REG-005791,5791,C001000__TARJETA_CREDITO,C001000,Tarjeta de Crédito,2025-01-10,Supermarket,17.38,POS,False
CON-006316,REG-006316,6316,C000165__TARJETA_CREDITO,C000165,Tarjeta de Crédito,2025-01-10,Supermarket,92.56,App,False
CON-007263,REG-007263,7263,C001432__TARJETA_CREDITO,C001432,Tarjeta de Crédito,2025-01-10,Entertainment,12.22,POS,False
CON-007313,REG-007313,7313,C001331__TARJETA_CREDITO,C001331,Tarjeta de Crédito,2025-01-10,Supermarket,146.81,Web,False
CON-007824,REG-007824,7824,C000050__TARJETA_CREDITO,C000050,Tarjeta de Crédito,2025-01-10,Others,220.24,App,False
CON-008662,REG-008662,8662,C001617__TARJETA_CREDITO,C001617,Tarjeta de Crédito,2025-01-10,Fuel,36.48,POS,False
CON-008891,REG-008891,8891,C001471__TARJETA_CREDITO,C001471,Tarjeta de Crédito,2025-01-10,Entertainment,54.23,POS,False
CON-009228,REG-009228,9228,C001079__TARJETA_CREDITO,C001079,Tarjeta de Crédito,2025-01-10,Streaming,23.46,POS,False
CON-009819,REG-009819,9819,C001834__TARJETA_CREDITO,C001834,Tarjeta de Crédito,2025-01-10,Technology,45.82,Web,False
CON-009987,REG-009987,9987,C000433__TARJETA_CREDITO,C000433,Tarjeta de Crédito,2025-01-10,Health,39.03,Web,False
CON-013036,REG-013036,13036,C001627__TARJETA_CREDITO,C001627,Tarjeta de Crédito,2025-01-10,Food,119.96,Web,False
CON-014391,REG-014391,14391,C001526__TARJETA_CREDITO,C001526,Tarjeta de Crédito,2025-01-10,Supermarket,30.15,Branch,False
CON-014932,REG-014932,14932,C000568__TARJETA_CREDITO,C000568,Tarjeta de Crédito,2025-01-10,Streaming,84.16,App,False
CON-015277,REG-015277,15277,C000074__TARJETA_CREDITO,C000074,Tarjeta de Crédito,2025-01-10,Streaming,53.92,POS,False
CON-015706,REG-015706,15706,C000325__TARJETA_CREDITO,C000325,Tarjeta de Crédito,2025-01-10,Streaming,61.99,POS,False
CON-016416,REG-016416,16416,C001202__TARJETA_CREDITO,C001202,Tarjeta de Crédito,2025-01-10,Education,108.44,POS,False
CON-018258,REG-018258,18258,C000927__TARJETA_CREDITO,C000927,Tarjeta de Crédito,2025-01-10,Travel,14.62,Branch,False
CON-019035,REG-019035,19035,C000608__TARJETA_CREDITO,C000608,Tarjeta de Crédito,2025-01-10,Food,39.62,App,False
CON-019114,REG-019114,19114,C000589__TARJETA_CREDITO,C000589,Tarjeta de Crédito,2025-01-10,Travel,85.68,POS,False
CON-019364,REG-019364,19364,C001427__TARJETA_CREDITO,C001427,Tarjeta de Crédito,2025-01-10,Food,12.19,Web,False
CON-001151,REG-001151,1151,C000312__TARJETA_CREDITO,C000312,Tarjeta de Crédito,2025-01-11,Health,12.65,POS,False
CON-001880,REG-001880,1880,C000401__TARJETA_CREDITO,C000401,Tarjeta de Crédito,2025-01-11,Technology,126.55,POS,False
CON-002362,REG-002362,2362,C001029__TARJETA_CREDITO,C001029,Tarjeta de Crédito,2025-01-11,Technology,94.15,POS,False
CON-004147,REG-004147,4147,C000288__TARJETA_CREDITO,C000288,Tarjeta de Crédito,2025-01-11,Streaming,18.03,Branch,False
CON-006173,REG-006173,6173,C000646__TARJETA_CREDITO,C000646,Tarjeta de Crédito,2025-01-11,Travel,79.13,App,False
CON-006190,REG-006190,6190,C001140__TARJETA_CREDITO,C001140,Tarjeta de Crédito,2025-01-11,Food,10.06,App,False
CON-006351,REG-006351,6351,C000638__TARJETA_CREDITO,C000638,Tarjeta de Crédito,2025-01-11,Entertainment,73.56,POS,False
CON-007250,REG-007250,7250,C001960__TARJETA_CREDITO,C001960,Tarjeta de Crédito,2025-01-11,Streaming,408.59,POS,True
CON-007343,REG-007343,7343,C001761__TARJETA_CREDITO,C001761,Tarjeta de Crédito,2025-01-11,Supermarket,18.98,App,False
CON-008021,REG-008021,8021,C000621__TARJETA_CREDITO,C000621,Tarjeta de Crédito,2025-01-11,Health,238.42,Web,False
CON-008045,REG-008045,8045,C000431__TARJETA_CREDITO,C000431,Tarjeta de Crédito,2025-01-11,Food,153.44,App,False
CON-008307,REG-008307,8307,C001191__TARJETA_CREDITO,C001191,Tarjeta de Crédito,2025-01-11,Health,141.64,POS,False
CON-008448,REG-008448,8448,C001740__TARJETA_CREDITO,C001740,Tarjeta de Crédito,2025-01-11,Health,784.53,Branch,True
CON-009117,REG-009117,9117,C001450__TARJETA_CREDITO,C001450,Tarjeta de Crédito,2025-01-11,Streaming,25.57,POS,False
CON-009748,REG-009748,9748,C000783__TARJETA_CREDITO,C000783,Tarjeta de Crédito,2025-01-11,Entertainment,205.69,App,False
CON-009846,REG-009846,9846,C002133__TARJETA_CREDITO,C002133,Tarjeta de Crédito,2025-01-11,Supermarket,385.05,POS,True
CON-010784,REG-010784,10784,C001868__TARJETA_CREDITO,C001868,Tarjeta de Crédito,2025-01-11,Food,117.50,Branch,False
CON-011051,REG-011051,11051,C000312__TARJETA_CREDITO,C000312,Tarjeta de Crédito,2025-01-11,Supermarket,18.08,Web,False
CON-011710,REG-011710,11710,C000434__TARJETA_CREDITO,C000434,Tarjeta de Crédito,2025-01-11,Travel,26.69,App,False
CON-012852,REG-012852,12852,C000665__TARJETA_CREDITO,C000665,Tarjeta de Crédito,2025-01-11,Streaming,61.28,App,False
CON-013793,REG-013793,13793,C000209__TARJETA_CREDITO,C000209,Tarjeta de Crédito,2025-01-11,Entertainment,39.51,Branch,False
CON-014639,REG-014639,14639,C001516__TARJETA_CREDITO,C001516,Tarjeta de Crédito,2025-01-11,Travel,34.61,POS,False
CON-015216,REG-015216,15216,C002058__TARJETA_CREDITO,C002058,Tarjeta de Crédito,2025-01-11,Entertainment,491.08,POS,True
CON-015333,REG-015333,15333,C002047__TARJETA_CREDITO,C002047,Tarjeta de Crédito,2025-01-11,Health,169.86,POS,False
CON-017600,REG-017600,17600,C001634__TARJETA_CREDITO,C001634,Tarjeta de Crédito,2025-01-11,Health,108.66,POS,False
CON-019085,REG-019085,19085,C000461__TARJETA_CREDITO,C000461,Tarjeta de Crédito,2025-01-11,Technology,96.34,Branch,False
CON-019131,REG-019131,19131,C001219__TARJETA_CREDITO,C001219,Tarjeta de Crédito,2025-01-11,Education,110.66,POS,False
CON-019185,REG-019185,19185,C000291__TARJETA_CREDITO,C000291,Tarjeta de Crédito,2025-01-11,Entertainment,182.83,App,False
CON-020033,REG-020033,20033,C000929__TARJETA_CREDITO,C000929,Tarjeta de Crédito,2025-01-11,Travel,13.79,POS,False
CON-020661,REG-020661,20661,C000304__TARJETA_CREDITO,C000304,Tarjeta de Crédito,2025-01-11,Supermarket,18.11,POS,False
CON-000220,REG-000220,220,C001123__TARJETA_CREDITO,C001123,Tarjeta de Crédito,2025-01-12,Education,45.27,POS,False
CON-001833,REG-001833,1833,C001604__TARJETA_CREDITO,C001604,Tarjeta de Crédito,2025-01-12,Streaming,19.69,App,False
CON-004101,REG-004101,4101,C001375__TARJETA_CREDITO,C001375,Tarjeta de Crédito,2025-01-12,Food,37.01,Branch,False
CON-004941,REG-004941,4941,C001112__TARJETA_CREDITO,C001112,Tarjeta de Crédito,2025-01-12,Technology,279.41,POS,False
CON-005037,REG-005037,5037,C002181__TARJETA_CREDITO,C002181,Tarjeta de Crédito,2025-01-12,Supermarket,24.87,Web,False
CON-005879,REG-005879,5879,C001767__TARJETA_CREDITO,C001767,Tarjeta de Crédito,2025-01-12,Travel,189.54,POS,False
CON-008023,REG-008023,8023,C001861__TARJETA_CREDITO,C001861,Tarjeta de Crédito,2025-01-12,Supermarket,120.50,POS,False
CON-008273,REG-008273,8273,C001081__TARJETA_CREDITO,C001081,Tarjeta de Crédito,2025-01-12,Streaming,96.83,POS,False
CON-008303,REG-008303,8303,C000493__TARJETA_CREDITO,C000493,Tarjeta de Crédito,2025-01-12,Streaming,22.61,Web,False
CON-010110,REG-010110,10110,C001994__TARJETA_CREDITO,C001994,Tarjeta de Crédito,2025-01-12,Food,17.31,POS,False
CON-010138,REG-010138,10138,C002154__TARJETA_CREDITO,C002154,Tarjeta de Crédito,2025-01-12,Supermarket,366.81,Branch,True
CON-010496,REG-010496,10496,C000541__TARJETA_CREDITO,C000541,Tarjeta de Crédito,2025-01-12,Entertainment,24.75,POS,False
CON-011027,REG-011027,11027,C000913__TARJETA_CREDITO,C000913,Tarjeta de Crédito,2025-01-12,Travel,65.28,App,False
CON-011277,REG-011277,11277,C001423__TARJETA_CREDITO,C001423,Tarjeta de Crédito,2025-01-12,Travel,23.38,Web,False
CON-011636,REG-011636,11636,C002170__TARJETA_CREDITO,C002170,Tarjeta de Crédito,2025-01-12,Others,30.96,App,False
CON-011940,REG-011940,11940,C001119__TARJETA_CREDITO,C001119,Tarjeta de Crédito,2025-01-12,Technology,21.30,POS,False
CON-013152,REG-013152,13152,C001178__TARJETA_CREDITO,C001178,Tarjeta de Crédito,2025-01-12,Supermarket,164.85,POS,False
CON-014180,REG-014180,14180,C001661__TARJETA_CREDITO,C001661,Tarjeta de Crédito,2025-01-12,Streaming,132.85,POS,False
CON-015249,REG-015249,15249,C000488__TARJETA_CREDITO,C000488,Tarjeta de Crédito,2025-01-12,Food,20.17,POS,False
CON-015479,REG-015479,15479,C001514__TARJETA_CREDITO,C001514,Tarjeta de Crédito,2025-01-12,Health,763.31,POS,True
CON-015749,REG-015749,15749,C000351__TARJETA_CREDITO,C000351,Tarjeta de Crédito,2025-01-12,Technology,48.71,Web,False
CON-015796,REG-015796,15796,C000863__TARJETA_CREDITO,C000863,Tarjeta de Crédito,2025-01-12,Education,16.06,POS,False
CON-016439,REG-016439,16439,C001078__TARJETA_CREDITO,C001078,Tarjeta de Crédito,2025-01-12,Fuel,48.42,App,False
CON-018084,REG-018084,18084,C001171__TARJETA_CREDITO,C001171,Tarjeta de Crédito,2025-01-12,Supermarket,89.48,Branch,False
CON-018443,REG-018443,18443,C000847__TARJETA_CREDITO,C000847,Tarjeta de Crédito,2025-01-12,Travel,390.30,POS,True
CON-021399,REG-021399,21399,C000614__TARJETA_CREDITO,C000614,Tarjeta de Crédito,2025-01-12,Technology,1279.47,Web,True
CON-021913,REG-021913,21913,C000425__TARJETA_CREDITO,C000425,Tarjeta de Crédito,2025-01-12,Health,104.17,POS,False
CON-021950,REG-021950,21950,C000273__TARJETA_CREDITO,C000273,Tarjeta de Crédito,2025-01-12,Technology,52.10,Web,False
CON-000865,REG-000865,865,C000982__TARJETA_CREDITO,C000982,Tarjeta de Crédito,2025-01-13,Technology,627.17,POS,True
CON-001298,REG-001298,1298,C000562__TARJETA_CREDITO,C000562,Tarjeta de Crédito,2025-01-13,Travel,28.28,App,False
CON-002062,REG-002062,2062,C000914__TARJETA_CREDITO,C000914,Tarjeta de Crédito,2025-01-13,Food,66.87,POS,False
CON-002739,REG-002739,2739,C000012__TARJETA_CREDITO,C000012,Tarjeta de Crédito,2025-01-13,Technology,43.12,App,False
CON-003075,REG-003075,3075,C000175__TARJETA_CREDITO,C000175,Tarjeta de Crédito,2025-01-13,Streaming,172.52,Web,False
CON-003142,REG-003142,3142,C000930__TARJETA_CREDITO,C000930,Tarjeta de Crédito,2025-01-13,Supermarket,47.63,POS,False
CON-003520,REG-003520,3520,C001930__TARJETA_CREDITO,C001930,Tarjeta de Crédito,2025-01-13,Food,23.35,POS,False
CON-003716,REG-003716,3716,C002168__TARJETA_CREDITO,C002168,Tarjeta de Crédito,2025-01-13,Fuel,205.06,POS,False
CON-005559,REG-005559,5559,C001531__TARJETA_CREDITO,C001531,Tarjeta de Crédito,2025-01-13,Supermarket,298.65,POS,False
CON-006800,REG-006800,6800,C002078__TARJETA_CREDITO,C002078,Tarjeta de Crédito,2025-01-13,Streaming,80.52,Branch,False
CON-007252,REG-007252,7252,C000970__TARJETA_CREDITO,C000970,Tarjeta de Crédito,2025-01-13,Technology,40.54,POS,False
CON-009711,REG-009711,9711,C001079__TARJETA_CREDITO,C001079,Tarjeta de Crédito,2025-01-13,Streaming,117.14,App,False
CON-011922,REG-011922,11922,C002171__TARJETA_CREDITO,C002171,Tarjeta de Crédito,2025-01-13,Entertainment,10.30,POS,False
CON-015127,REG-015127,15127,C000058__TARJETA_CREDITO,C000058,Tarjeta de Crédito,2025-01-13,Education,202.89,POS,False
CON-016365,REG-016365,16365,C000488__TARJETA_CREDITO,C000488,Tarjeta de Crédito,2025-01-13,Food,21.13,POS,False
CON-016732,REG-016732,16732,C000326__TARJETA_CREDITO,C000326,Tarjeta de Crédito,2025-01-13,Travel,20.91,Web,False
CON-017386,REG-017386,17386,C000697__TARJETA_CREDITO,C000697,Tarjeta de Crédito,2025-01-13,Health,37.68,POS,False
CON-018447,REG-018447,18447,C001126__TARJETA_CREDITO,C001126,Tarjeta de Crédito,2025-01-13,Travel,16.46,Branch,False
CON-018919,REG-018919,18919,C000194__TARJETA_CREDITO,C000194,Tarjeta de Crédito,2025-01-13,Health,51.18,App,False
CON-019721,REG-019721,19721,C000440__TARJETA_CREDITO,C000440,Tarjeta de Crédito,2025-01-13,Supermarket,30.55,POS,False
CON-019761,REG-019761,19761,C001737__TARJETA_CREDITO,C001737,Tarjeta de Crédito,2025-01-13,Travel,70.31,Branch,False
CON-021046,REG-021046,21046,C001420__TARJETA_CREDITO,C001420,Tarjeta de Crédito,2025-01-13,Supermarket,20.55,POS,False
CON-021506,REG-021506,21506,C001969__TARJETA_CREDITO,C001969,Tarjeta de Crédito,2025-01-13,Food,265.39,POS,False
CON-002207,REG-002207,2207,C000269__TARJETA_CREDITO,C000269,Tarjeta de Crédito,2025-01-14,Technology,26.16,POS,False
CON-002869,REG-002869,2869,C000139__TARJETA_CREDITO,C000139,Tarjeta de Crédito,2025-01-14,Fuel,138.89,POS,False
CON-005461,REG-005461,5461,C000953__TARJETA_CREDITO,C000953,Tarjeta de Crédito,2025-01-14,Health,58.69,App,False
CON-006223,REG-006223,6223,C000622__TARJETA_CREDITO,C000622,Tarjeta de Crédito,2025-01-14,Travel,50.92,App,False
CON-006993,REG-006993,6993,C000582__TARJETA_CREDITO,C000582,Tarjeta de Crédito,2025-01-14,Travel,15.12,App,False
CON-007169,REG-007169,7169,C001185__TARJETA_CREDITO,C001185,Tarjeta de Crédito,2025-01-14,Travel,17.74,POS,False
CON-008370,REG-008370,8370,C000313__TARJETA_CREDITO,C000313,Tarjeta de Crédito,2025-01-14,Travel,13.52,POS,False
CON-008555,REG-008555,8555,C001027__TARJETA_CREDITO,C001027,Tarjeta de Crédito,2025-01-14,Fuel,156.75,Web,False
CON-009757,REG-009757,9757,C000705__TARJETA_CREDITO,C000705,Tarjeta de Crédito,2025-01-14,Travel,26.55,App,False
CON-010024,REG-010024,10024,C000432__TARJETA_CREDITO,C000432,Tarjeta de Crédito,2025-01-14,Supermarket,27.84,POS,False
CON-011828,REG-011828,11828,C001109__TARJETA_CREDITO,C001109,Tarjeta de Crédito,2025-01-14,Supermarket,101.36,POS,False
CON-012579,REG-012579,12579,C001124__TARJETA_CREDITO,C001124,Tarjeta de Crédito,2025-01-14,Streaming,48.09,POS,False
CON-013542,REG-013542,13542,C001291__TARJETA_CREDITO,C001291,Tarjeta de Crédito,2025-01-14,Food,156.27,App,False
CON-013687,REG-013687,13687,C001569__TARJETA_CREDITO,C001569,Tarjeta de Crédito,2025-01-14,Travel,121.18,App,False
CON-015193,REG-015193,15193,C001150__TARJETA_CREDITO,C001150,Tarjeta de Crédito,2025-01-14,Technology,132.76,POS,False
CON-016187,REG-016187,16187,C000414__TARJETA_CREDITO,C000414,Tarjeta de Crédito,2025-01-14,Education,5.32,POS,False
CON-016521,REG-016521,16521,C001126__TARJETA_CREDITO,C001126,Tarjeta de Crédito,2025-01-14,Supermarket,72.93,POS,False
CON-016565,REG-016565,16565,C000798__TARJETA_CREDITO,C000798,Tarjeta de Crédito,2025-01-14,Travel,18.73,POS,False
CON-016617,REG-016617,16617,C000649__TARJETA_CREDITO,C000649,Tarjeta de Crédito,2025-01-14,Education,33.95,POS,False
CON-016704,REG-016704,16704,C001542__TARJETA_CREDITO,C001542,Tarjeta de Crédito,2025-01-14,Fuel,181.01,App,False
CON-017104,REG-017104,17104,C000185__TARJETA_CREDITO,C000185,Tarjeta de Crédito,2025-01-14,Supermarket,29.02,POS,False
CON-017323,REG-017323,17323,C001829__TARJETA_CREDITO,C001829,Tarjeta de Crédito,2025-01-14,Supermarket,42.51,App,False
CON-017465,REG-017465,17465,C001190__TARJETA_CREDITO,C001190,Tarjeta de Crédito,2025-01-14,Entertainment,372.19,POS,True
CON-017762,REG-017762,17762,C001698__TARJETA_CREDITO,C001698,Tarjeta de Crédito,2025-01-14,Streaming,238.64,POS,False
CON-017882,REG-017882,17882,C001712__TARJETA_CREDITO,C001712,Tarjeta de Crédito,2025-01-14,Supermarket,111.81,POS,False
CON-018150,REG-018150,18150,C001080__TARJETA_CREDITO,C001080,Tarjeta de Crédito,2025-01-14,Entertainment,23.10,Branch,False
CON-019251,REG-019251,19251,C000875__TARJETA_CREDITO,C000875,Tarjeta de Crédito,2025-01-14,Travel,165.07,POS,False
CON-019987,REG-019987,19987,C000284__TARJETA_CREDITO,C000284,Tarjeta de Crédito,2025-01-14,Fuel,344.21,POS,True
CON-020515,REG-020515,20515,C001670__TARJETA_CREDITO,C001670,Tarjeta de Crédito,2025-01-14,Others,750.90,App,True
CON-020839,REG-020839,20839,C000394__TARJETA_CREDITO,C000394,Tarjeta de Crédito,2025-01-14,Travel,167.30,POS,False
CON-021499,REG-021499,21499,C000183__TARJETA_CREDITO,C000183,Tarjeta de Crédito,2025-01-14,Food,64.12,POS,False
CON-022005,REG-022005,22005,C001092__TARJETA_CREDITO,C001092,Tarjeta de Crédito,2025-01-14,Food,27.83,POS,False
CON-000340,REG-000340,340,C000325__TARJETA_CREDITO,C000325,Tarjeta de Crédito,2025-01-15,Supermarket,3.32,POS,False
CON-000469,REG-000469,469,C000923__TARJETA_CREDITO,C000923,Tarjeta de Crédito,2025-01-15,Travel,49.74,POS,False
CON-001178,REG-001178,1178,C001907__TARJETA_CREDITO,C001907,Tarjeta de Crédito,2025-01-15,Food,30.87,App,False
CON-003344,REG-003344,3344,C001238__TARJETA_CREDITO,C001238,Tarjeta de Crédito,2025-01-15,Entertainment,114.53,POS,False
CON-005696,REG-005696,5696,C002058__TARJETA_CREDITO,C002058,Tarjeta de Crédito,2025-01-15,Food,113.11,Web,False
CON-006321,REG-006321,6321,C001041__TARJETA_CREDITO,C001041,Tarjeta de Crédito,2025-01-15,Entertainment,64.30,POS,False
CON-007281,REG-007281,7281,C000646__TARJETA_CREDITO,C000646,Tarjeta de Crédito,2025-01-15,Travel,112.50,POS,False
CON-007389,REG-007389,7389,C000719__TARJETA_CREDITO,C000719,Tarjeta de Crédito,2025-01-15,Food,107.75,Branch,False
CON-011190,REG-011190,11190,C001919__TARJETA_CREDITO,C001919,Tarjeta de Crédito,2025-01-15,Food,198.67,Web,False
CON-011703,REG-011703,11703,C000562__TARJETA_CREDITO,C000562,Tarjeta de Crédito,2025-01-15,Travel,37.21,Branch,False
CON-012373,REG-012373,12373,C000870__TARJETA_CREDITO,C000870,Tarjeta de Crédito,2025-01-15,Health,170.01,App,False
CON-014105,REG-014105,14105,C000863__TARJETA_CREDITO,C000863,Tarjeta de Crédito,2025-01-15,Supermarket,48.52,Web,False
CON-014452,REG-014452,14452,C001437__TARJETA_CREDITO,C001437,Tarjeta de Crédito,2025-01-15,Streaming,31.91,App,False
CON-016258,REG-016258,16258,C002181__TARJETA_CREDITO,C002181,Tarjeta de Crédito,2025-01-15,Health,33.63,POS,False
CON-016370,REG-016370,16370,C000941__TARJETA_CREDITO,C000941,Tarjeta de Crédito,2025-01-15,Streaming,365.03,Branch,True
CON-016917,REG-016917,16917,C000096__TARJETA_CREDITO,C000096,Tarjeta de Crédito,2025-01-15,Food,79.67,POS,False
CON-017427,REG-017427,17427,C001797__TARJETA_CREDITO,C001797,Tarjeta de Crédito,2025-01-15,Entertainment,20.21,Branch,False
CON-019112,REG-019112,19112,C001243__TARJETA_CREDITO,C001243,Tarjeta de Crédito,2025-01-15,Education,111.80,App,False
CON-020120,REG-020120,20120,C000458__TARJETA_CREDITO,C000458,Tarjeta de Crédito,2025-01-15,Education,125.27,POS,False
CON-021266,REG-021266,21266,C000775__TARJETA_CREDITO,C000775,Tarjeta de Crédito,2025-01-15,Supermarket,49.25,POS,False
CON-002348,REG-002348,2348,C000631__TARJETA_CREDITO,C000631,Tarjeta de Crédito,2025-01-16,Travel,78.02,Branch,False
CON-003291,REG-003291,3291,C000209__TARJETA_CREDITO,C000209,Tarjeta de Crédito,2025-01-16,Travel,9.11,App,False
CON-003519,REG-003519,3519,C001207__TARJETA_CREDITO,C001207,Tarjeta de Crédito,2025-01-16,Entertainment,283.97,POS,False
CON-003728,REG-003728,3728,C001226__TARJETA_CREDITO,C001226,Tarjeta de Crédito,2025-01-16,Health,294.41,POS,False
CON-004950,REG-004950,4950,C001195__TARJETA_CREDITO,C001195,Tarjeta de Crédito,2025-01-16,Food,93.88,Web,False
CON-005018,REG-005018,5018,C000344__TARJETA_CREDITO,C000344,Tarjeta de Crédito,2025-01-16,Entertainment,979.29,App,True
CON-005969,REG-005969,5969,C000332__TARJETA_CREDITO,C000332,Tarjeta de Crédito,2025-01-16,Health,224.01,Web,False
CON-007223,REG-007223,7223,C001170__TARJETA_CREDITO,C001170,Tarjeta de Crédito,2025-01-16,Streaming,188.29,App,False
CON-009360,REG-009360,9360,C000874__TARJETA_CREDITO,C000874,Tarjeta de Crédito,2025-01-16,Entertainment,68.39,POS,False
CON-009737,REG-009737,9737,C000780__TARJETA_CREDITO,C000780,Tarjeta de Crédito,2025-01-16,Travel,38.63,POS,False
CON-009765,REG-009765,9765,C001211__TARJETA_CREDITO,C001211,Tarjeta de Crédito,2025-01-16,Others,122.46,POS,False
CON-010385,REG-010385,10385,C002064__TARJETA_CREDITO,C002064,Tarjeta de Crédito,2025-01-16,Supermarket,825.00,App,True
CON-011012,REG-011012,11012,C001261__TARJETA_CREDITO,C001261,Tarjeta de Crédito,2025-01-16,Health,9.10,POS,False
CON-012470,REG-012470,12470,C000965__TARJETA_CREDITO,C000965,Tarjeta de Crédito,2025-01-16,Fuel,103.12,POS,False
CON-012666,REG-012666,12666,C000286__TARJETA_CREDITO,C000286,Tarjeta de Crédito,2025-01-16,Travel,76.39,POS,False
CON-014706,REG-014706,14706,C001275__TARJETA_CREDITO,C001275,Tarjeta de Crédito,2025-01-16,Supermarket,83.14,POS,False
CON-015575,REG-015575,15575,C000969__TARJETA_CREDITO,C000969,Tarjeta de Crédito,2025-01-16,Health,106.08,POS,False
CON-015791,REG-015791,15791,C001156__TARJETA_CREDITO,C001156,Tarjeta de Crédito,2025-01-16,Health,55.62,Branch,False
CON-016143,REG-016143,16143,C001193__TARJETA_CREDITO,C001193,Tarjeta de Crédito,2025-01-16,Others,201.54,POS,False
