cliente_id,nombre_cliente,segmento_cliente,segmentos_observados,cantidad_segmentos_observados,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_desconocida,ciudad_presento_nulos,edad,ingreso_estimado,es_travel_lover,es_streaming_lover,es_food_lover,es_tech_lover,cantidad_lovers,lovers,lover_principal
C000686,Cliente 0686,Mass,Mass,1,False,unico,Guayaquil,False,False,40,829.25,False,False,True,False,1,Food Lover,Food Lover
C000687,Cliente 0687,Premium,Premium,1,False,unico,Quito,False,False,18,6306.81,False,False,False,False,0,,Sin información transaccional
C000688,Cliente 0688,Affluent,Affluent,1,False,unico,Quito,False,False,25,2435.13,False,False,False,False,0,,Sin información transaccional
C000689,Cliente 0689,PyME,PyME,1,False,unico,Quito,False,False,18,2457.93,False,False,False,False,0,,Sin información transaccional
C000690,Cliente 0690,Premium,Premium,1,False,unico,Cuenca,False,False,53,3287.27,False,True,False,False,1,Streaming Lover,Streaming Lover
C000691,Cliente 0691,Mass,Affluent|Mass,2,True,moda,Loja,False,False,46,1021.09,False,False,False,False,0,,Generalista
C000692,Cliente 0692,Mass,Mass,1,False,unico,Ambato,False,False,18,938.15,False,False,False,False,0,,Sin información transaccional
C000693,Cliente 0693,Affluent,Affluent,1,False,unico,Guayaquil,False,False,51,3424.44,False,False,False,False,0,,Sin información transaccional
C000694,Cliente 0694,Premium,Premium,1,False,unico,Guayaquil,False,False,43,4619.61,True,False,False,False,1,Travel Lover,Travel Lover
C000695,Cliente 0695,Mass,Mass|Premium,2,True,moda,Manta,False,False,29,587.07,False,False,False,False,0,,Sin información transaccional
C000696,Cliente 0696,Mass,Mass,1,False,unico,Guayaquil,False,False,42,1264.90,False,False,False,False,0,,Sin información transaccional
C000697,Cliente 0697,Premium,Premium,1,False,unico,Quito,False,False,23,3312.77,False,False,False,False,0,,Generalista
C000698,Cliente 0698,PyME,PyME,1,False,unico,Manta,False,False,40,1599.74,False,False,False,False,0,,Generalista
C000699,Cliente 0699,Mass,Joven|Mass,2,True,moda,Quito,False,False,18,620.29,False,False,False,False,0,,Generalista
C000700,Cliente 0700,Mass,Mass,1,False,unico,Manta,False,False,48,1501.49,False,False,False,False,0,,Generalista
C000701,Cliente 0701,Mass,Mass,1,False,unico,Quito,False,False,53,1291.36,True,False,True,False,2,Travel Lover|Food Lover,Travel Lover
C000702,Cliente 0702,Premium,Premium,1,False,unico,Quito,False,False,26,3542.06,False,False,False,False,0,,Generalista
C000703,Cliente 0703,Premium,Premium,1,False,unico,Manta,False,False,41,3746.18,False,False,False,True,1,Tech Lover,Tech Lover
C000704,Cliente 0704,Mass,Mass,1,False,unico,Ambato,False,False,37,1294.74,False,False,False,True,1,Tech Lover,Tech Lover
C000705,Cliente 0705,Mass,Mass,1,False,unico,Guayaquil,False,False,60,1002.42,False,False,False,False,0,,Generalista
C000706,Cliente 0706,Mass,Mass,1,False,unico,Quito,False,False,59,1388.79,False,False,False,False,0,,Generalista
C000707,Cliente 0707,Mass,Mass,1,False,unico,Manta,False,False,39,841.09,False,True,False,False,1,Streaming Lover,Streaming Lover
C000708,Cliente 0708,Mass,Mass,1,False,unico,Ambato,False,False,51,482.04,False,True,False,False,1,Streaming Lover,Streaming Lover
C000709,Cliente 0709,Mass,Mass,1,False,unico,Quito,False,False,25,598.15,False,False,True,False,1,Food Lover,Food Lover
C000710,Cliente 0710,Mass,Mass,1,False,unico,Guayaquil,False,False,38,1177.05,False,False,False,True,1,Tech Lover,Tech Lover
C000711,Cliente 0711,PyME,PyME,1,False,unico,Guayaquil,False,False,42,2943.75,False,False,False,False,0,,Generalista
C000712,Cliente 0712,Joven,Joven,1,False,unico,Guayaquil,False,False,53,770.09,False,True,False,False,1,Streaming Lover,Streaming Lover
C000713,Cliente 0713,Premium,Premium,1,False,unico,Guayaquil,False,False,29,3583.01,False,False,False,False,0,,Sin información transaccional
C000714,Cliente 0714,Joven,Joven,1,False,unico,Guayaquil,False,False,37,1047.40,False,False,False,False,0,,Generalista
C000715,Cliente 0715,Affluent,Affluent,1,False,unico,Guayaquil,False,False,39,2515.17,False,False,False,False,0,,Generalista
C000716,Cliente 0716,Mass,Mass,1,False,unico,Guayaquil,False,False,19,913.03,False,False,False,False,0,,Generalista
C000717,Cliente 0717,Mass,Mass,1,False,unico,Quito,False,False,28,539.88,False,False,True,False,1,Food Lover,Food Lover
C000718,Cliente 0718,Mass,Mass,1,False,unico,Guayaquil,False,False,55,1898.20,False,False,True,False,1,Food Lover,Food Lover
C000719,Cliente 0719,PyME,PyME,1,False,unico,Quito,False,True,40,2582.43,False,False,False,False,0,,Generalista
C000720,Cliente 0720,Mass,Mass,1,False,unico,Guayaquil,False,False,26,1146.08,False,False,True,False,1,Food Lover,Food Lover
C000721,Cliente 0721,Mass,Mass,1,False,unico,Guayaquil,False,False,28,1225.46,False,False,False,False,0,,Generalista
C000722,Cliente 0722,Affluent,Affluent,1,False,unico,Guayaquil,False,False,47,2116.37,False,False,True,False,1,Food Lover,Food Lover
C000723,Cliente 0723,Mass,Mass,1,False,unico,Guayaquil,False,False,38,1325.87,False,True,False,False,1,Streaming Lover,Streaming Lover
C000724,Cliente 0724,PyME,PyME,1,False,unico,Guayaquil,False,False,33,2884.28,False,False,False,False,0,,Sin información transaccional
C000725,Cliente 0725,Joven,Joven,1,False,unico,Guayaquil,False,False,30,703.23,False,False,True,False,1,Food Lover,Food Lover
C000726,Cliente 0726,Mass,Mass,1,False,unico,Ambato,False,False,33,497.70,True,False,False,False,1,Travel Lover,Travel Lover
C000727,Cliente 0727,Mass,Mass,1,False,unico,Quito,False,True,29,1519.48,False,False,True,False,1,Food Lover,Food Lover
C000728,Cliente 0728,Mass,Mass,1,False,unico,Loja,False,False,50,1019.90,False,False,False,False,0,,Generalista
C000729,Cliente 0729,Mass,Mass,1,False,unico,Quito,False,False,20,1123.88,False,False,False,False,0,,Sin información transaccional
C000730,Cliente 0730,Mass,Mass,1,False,unico,Quito,False,False,62,545.17,False,False,False,False,0,,Sin información transaccional
C000731,Cliente 0731,Premium,Premium,1,False,unico,Cuenca,False,False,33,2445.99,False,False,False,False,0,,Generalista
C000732,Cliente 0732,PyME,PyME,1,False,unico,Quito,False,False,48,1448.17,False,True,False,False,1,Streaming Lover,Streaming Lover
C000733,Cliente 0733,Mass,Mass,1,False,unico,Quito,False,False,52,1981.25,True,False,False,False,1,Travel Lover,Travel Lover
C000734,Cliente 0734,Joven,Joven,1,False,unico,Manta,False,False,39,595.59,False,False,False,False,0,,Sin información transaccional
C000735,Cliente 0735,PyME,PyME,1,False,unico,Quito,False,False,47,2493.63,True,False,False,False,1,Travel Lover,Travel Lover
C000736,Cliente 0736,Mass,Mass,1,False,unico,Quito,False,False,42,647.42,True,False,False,False,1,Travel Lover,Travel Lover
C000737,Cliente 0737,Mass,Mass,1,False,unico,Guayaquil,False,False,32,850.50,False,False,False,False,0,,Sin información transaccional
C000738,Cliente 0738,Mass,Mass,1,False,unico,Manta,False,False,43,910.72,False,False,False,False,0,,Generalista
C000739,Cliente 0739,Premium,Premium,1,False,unico,Manta,False,False,52,3953.64,False,True,False,False,1,Streaming Lover,Streaming Lover
C000740,Cliente 0740,Affluent,Affluent,1,False,unico,Cuenca,False,True,40,3428.43,False,False,False,False,0,,Sin información transaccional
C000741,Cliente 0741,PyME,PyME,1,False,unico,Guayaquil,False,False,39,2649.04,False,False,False,False,0,,Sin información transaccional
C000742,Cliente 0742,Mass,Mass,1,False,unico,Guayaquil,False,False,37,1058.89,False,True,False,False,1,Streaming Lover,Streaming Lover
C000743,Cliente 0743,Mass,Mass,1,False,unico,Guayaquil,False,False,39,1318.04,False,False,False,False,0,,Generalista
C000744,Cliente 0744,Mass,Mass,1,False,unico,Guayaquil,False,False,18,807.72,False,True,False,False,1,Streaming Lover,Streaming Lover
C000745,Cliente 0745,Mass,Mass,1,False,unico,Quito,False,False,33,1011.19,False,False,False,False,0,,Sin información transaccional
C000746,Cliente 0746,Affluent,Affluent,1,False,unico,Quito,False,False,50,2051.18,False,False,True,False,1,Food Lover,Food Lover
C000747,Cliente 0747,PyME,Joven|PyME,2,True,moda,Manta,False,False,40,2314.43,True,False,True,False,2,Travel Lover|Food Lover,Food Lover
C000748,Cliente 0748,Mass,Mass,1,False,unico,Quito,False,False,50,1065.79,False,False,False,False,0,,Generalista
C000749,Cliente 0749,PyME,PyME,1,False,unico,Quito,False,False,46,3548.66,False,True,False,False,1,Streaming Lover,Streaming Lover
C000750,Cliente 0750,Mass,Mass,1,False,unico,Guayaquil,False,False,22,1311.89,False,False,False,True,1,Tech Lover,Tech Lover
C000751,Cliente 0751,Mass,Mass,1,False,unico,Quito,False,False,28,666.32,False,False,False,False,0,,Generalista
C000752,Cliente 0752,Joven,Joven,1,False,unico,Cuenca,False,False,47,456.60,False,False,False,False,0,,Generalista
C000753,Cliente 0753,Affluent,Affluent,1,False,unico,Quito,False,False,39,1151.51,False,False,False,False,0,,Generalista
C000754,Cliente 0754,Mass,Mass,1,False,unico,Guayaquil,False,False,54,1515.54,False,False,True,False,1,Food Lover,Food Lover
C000755,Cliente 0755,Premium,Premium,1,False,unico,Guayaquil,False,False,50,4207.24,False,False,True,False,1,Food Lover,Food Lover
C000756,Cliente 0756,Joven,Joven,1,False,unico,Manta,False,False,44,492.59,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C000757,Cliente 0757,Joven,Joven,1,False,unico,Loja,False,True,30,502.95,False,False,False,False,0,,Sin información transaccional
C000758,Cliente 0758,Mass,Mass,1,False,unico,Manta,False,False,22,1587.05,False,False,False,False,0,,Sin información transaccional
C000759,Cliente 0759,Mass,Mass,1,False,unico,Guayaquil,False,True,37,813.83,True,False,False,True,2,Travel Lover|Tech Lover,Travel Lover
C000760,Cliente 0760,Premium,Mass|Premium,2,True,moda,Guayaquil,False,False,46,4056.48,False,False,True,False,1,Food Lover,Food Lover
C000761,Cliente 0761,Affluent,Affluent,1,False,unico,Guayaquil,False,False,18,3377.92,False,False,False,False,0,,Sin información transaccional
C000762,Cliente 0762,Mass,Affluent|Mass,2,True,moda,Quito,False,False,61,883.08,False,False,False,False,0,,Sin información transaccional
C000763,Cliente 0763,Affluent,Affluent,1,False,unico,Quito,False,False,35,2517.46,False,False,False,False,0,,Generalista
C000764,Cliente 0764,Mass,Mass,1,False,unico,Ambato,False,False,53,651.50,False,False,False,False,0,,Sin información transaccional
C000765,Cliente 0765,Affluent,Affluent,1,False,unico,Manta,False,False,54,1643.49,True,False,False,False,1,Travel Lover,Travel Lover
C000766,Cliente 0766,PyME,PyME,1,False,unico,Cuenca,False,False,31,3262.26,False,False,False,False,0,,Generalista
C000767,Cliente 0767,Mass,Mass,1,False,unico,Guayaquil,False,False,55,967.80,True,False,False,False,1,Travel Lover,Travel Lover
C000768,Cliente 0768,Affluent,Affluent,1,False,unico,Cuenca,False,False,28,1303.62,False,False,False,True,1,Tech Lover,Tech Lover
C000769,Cliente 0769,Mass,Mass|PyME,2,True,moda,Quito,False,False,45,955.31,True,False,True,False,2,Travel Lover|Food Lover,Food Lover
C000770,Cliente 0770,PyME,PyME,1,False,unico,Quito,False,False,45,5100.35,True,False,False,False,1,Travel Lover,Travel Lover
C000771,Cliente 0771,PyME,PyME,1,False,unico,Guayaquil,False,True,41,3317.77,False,False,False,False,0,,Generalista
C000772,Cliente 0772,Affluent,Affluent,1,False,unico,Quito,False,True,55,2540.96,False,False,False,False,0,,Sin información transaccional
C000773,Cliente 0773,Affluent,Affluent,1,False,unico,Loja,False,False,29,2645.17,False,False,False,False,0,,Sin información transaccional
C000774,Cliente 0774,Mass,Mass,1,False,unico,Cuenca,False,False,47,1060.22,True,False,False,False,1,Travel Lover,Travel Lover
C000775,Cliente 0775,Mass,Mass,1,False,unico,Quito,False,False,39,600.30,False,False,False,False,0,,Generalista
C000776,Cliente 0776,Affluent,Affluent|Joven,2,True,moda,Guayaquil,False,False,32,2432.59,False,False,False,False,0,,Sin información transaccional
C000777,Cliente 0777,Premium,Affluent|Premium,2,True,moda,Quito,False,False,43,3548.72,False,False,False,False,0,,Generalista
C000778,Cliente 0778,Mass,Mass,1,False,unico,Cuenca,False,False,44,622.42,False,False,False,True,1,Tech Lover,Tech Lover
C000779,Cliente 0779,Mass,Mass,1,False,unico,Manta,False,False,27,603.71,False,False,False,False,0,,Sin información transaccional
C000780,Cliente 0780,Mass,Mass,1,False,unico,Guayaquil,False,False,55,830.14,False,False,False,False,0,,Generalista
C000781,Cliente 0781,PyME,Mass|PyME,2,True,moda,Guayaquil,False,False,43,3667.99,False,False,False,True,1,Tech Lover,Tech Lover
C000782,Cliente 0782,Mass,Mass|PyME,2,True,moda,Guayaquil,False,False,32,716.11,False,False,True,False,1,Food Lover,Food Lover
C000783,Cliente 0783,PyME,PyME,1,False,unico,Guayaquil,False,False,31,2301.42,False,True,False,False,1,Streaming Lover,Streaming Lover
C000784,Cliente 0784,Mass,Mass,1,False,unico,Quito,False,False,43,1591.28,False,False,True,False,1,Food Lover,Food Lover
C000785,Cliente 0785,Mass,Mass,1,False,unico,Manta,False,False,46,735.18,False,False,False,False,0,,Generalista
C000786,Cliente 0786,Premium,Affluent|Premium,2,True,moda,Quito,False,False,35,4708.36,False,False,True,True,2,Food Lover|Tech Lover,Food Lover
C000787,Cliente 0787,Joven,Joven,1,False,unico,Cuenca,False,False,41,604.83,False,False,False,False,0,,Generalista
C000788,Cliente 0788,Affluent,Affluent|PyME,2,True,moda,Guayaquil,False,False,21,2639.21,False,False,False,False,0,,Generalista
C000789,Cliente 0789,Affluent,Affluent,1,False,unico,Ambato,False,False,63,2669.15,False,False,False,False,0,,Generalista
C000790,Cliente 0790,Joven,Joven|PyME,2,True,moda,Quito,False,True,31,944.69,False,False,False,True,1,Tech Lover,Tech Lover
C000791,Cliente 0791,Mass,Mass,1,False,unico,Quito,False,True,34,645.18,False,False,False,True,1,Tech Lover,Tech Lover
C000792,Cliente 0792,PyME,Mass|PyME,2,True,moda,Quito,False,False,47,2947.00,False,True,False,False,1,Streaming Lover,Streaming Lover
C000793,Cliente 0793,Mass,Mass|PyME,2,True,moda,Quito,False,True,48,986.32,False,False,False,False,0,,Generalista
C000794,Cliente 0794,Affluent,Affluent,1,False,unico,Guayaquil,False,False,32,1808.61,False,False,False,False,0,,Sin información transaccional
C000795,Cliente 0795,PyME,PyME,1,False,unico,Ambato,False,False,27,3986.64,False,False,False,False,0,,Sin información transaccional
C000796,Cliente 0796,PyME,PyME,1,False,unico,Quito,False,False,45,1784.74,False,False,False,False,0,,Sin información transaccional
C000797,Cliente 0797,Mass,Mass,1,False,unico,Ambato,False,False,36,1212.29,False,True,False,False,1,Streaming Lover,Streaming Lover
C000798,Cliente 0798,Mass,Mass,1,False,unico,Manta,False,False,51,820.36,True,False,False,False,1,Travel Lover,Travel Lover
C000799,Cliente 0799,Joven,Joven,1,False,unico,Cuenca,False,False,35,420.94,False,False,False,False,0,,Sin información transaccional
C000800,Cliente 0800,Joven,Joven,1,False,unico,Cuenca,False,True,31,350.00,False,True,False,False,1,Streaming Lover,Streaming Lover
C000801,Cliente 0801,Mass,Mass,1,False,unico,Cuenca,False,False,39,1308.02,False,True,False,False,1,Streaming Lover,Streaming Lover
C000802,Cliente 0802,PyME,PyME,1,False,unico,Cuenca,False,False,60,2352.35,False,False,False,False,0,,Generalista
C000803,Cliente 0803,Mass,Affluent|Mass,2,True,moda,Guayaquil,False,False,30,703.50,False,False,False,False,0,,Generalista
C000804,Cliente 0804,Affluent,Affluent,1,False,unico,Quito,False,False,25,2511.33,False,False,False,False,0,,Sin información transaccional
C000805,Cliente 0805,Mass,Mass,1,False,unico,Guayaquil,False,False,42,951.13,False,False,False,False,0,,Generalista
C000806,Cliente 0806,Mass,Mass,1,False,unico,Quito,False,False,28,1399.61,False,True,False,False,1,Streaming Lover,Streaming Lover
C000807,Cliente 0807,Affluent,Affluent,1,False,unico,Manta,False,False,24,1552.95,True,False,False,False,1,Travel Lover,Travel Lover
C000808,Cliente 0808,Joven,Joven,1,False,unico,Loja,False,True,57,797.47,False,False,False,False,0,,Generalista
C000809,Cliente 0809,Premium,Premium,1,False,unico,Quito,False,False,44,3188.85,False,True,False,False,1,Streaming Lover,Streaming Lover
C000810,Cliente 0810,Joven,Joven,1,False,unico,Cuenca,False,False,43,882.20,True,False,False,False,1,Travel Lover,Travel Lover
C000811,Cliente 0811,Affluent,Affluent,1,False,unico,Guayaquil,False,False,27,1784.27,True,False,False,False,1,Travel Lover,Travel Lover
C000812,Cliente 0812,Mass,Mass,1,False,unico,Guayaquil,False,False,36,769.62,False,False,False,False,0,,Sin información transaccional
C000813,Cliente 0813,Joven,Joven,1,False,unico,Ambato,False,False,52,935.02,False,False,False,False,0,,Generalista
C000814,Cliente 0814,Joven,Joven,1,False,unico,Guayaquil,False,False,36,757.25,False,False,False,False,0,,Generalista
C000815,Cliente 0815,Mass,Mass,1,False,unico,Loja,False,False,21,1162.66,False,False,False,False,0,,Sin información transaccional
C000816,Cliente 0816,PyME,PyME,1,False,unico,Quito,False,False,53,2868.59,False,False,True,False,1,Food Lover,Food Lover
C000817,Cliente 0817,Premium,Premium,1,False,unico,Quito,False,False,46,6827.21,False,False,False,False,0,,Generalista
C000818,Cliente 0818,Mass,Mass,1,False,unico,Guayaquil,False,False,51,548.63,False,False,True,True,2,Food Lover|Tech Lover,Food Lover
C000819,Cliente 0819,Premium,Premium,1,False,unico,Quito,False,False,32,3839.55,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C000820,Cliente 0820,Mass,Mass,1,False,unico,Loja,False,False,32,597.97,True,True,False,False,2,Travel Lover|Streaming Lover,Streaming Lover
C000821,Cliente 0821,Premium,Mass|Premium,2,True,moda,Cuenca,False,False,18,5343.34,True,False,False,False,1,Travel Lover,Travel Lover
C000822,Cliente 0822,PyME,PyME,1,False,unico,Quito,False,False,46,1726.48,False,False,True,False,1,Food Lover,Food Lover
C000823,Cliente 0823,Mass,Mass,1,False,unico,Cuenca,False,False,42,534.08,False,False,False,True,1,Tech Lover,Tech Lover
C000824,Cliente 0824,Premium,Premium,1,False,unico,Guayaquil,False,False,45,3171.02,False,False,False,False,0,,Sin información transaccional
C000825,Cliente 0825,Mass,Mass,1,False,unico,Cuenca,False,False,29,1371.70,False,False,False,False,0,,Generalista
C000826,Cliente 0826,Joven,Joven|PyME,2,True,moda,Guayaquil,False,False,50,596.12,False,False,False,True,1,Tech Lover,Tech Lover
