cliente_producto_id,cliente_id,producto,tipo_producto,saldo_producto,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,estado_producto,fecha_primer_registro,fecha_ultimo_registro,cantidad_registros
C000085__CTA_AHORROS,C000085,Cuenta de Ahorros,Depósito,3714.91,False,False,False,,,Activo,2025-02-10,2026-06-16,2
C000085__TARJETA_CREDITO,C000085,Tarjeta de Crédito,Deuda,1232.62,False,False,False,4300.00,2028-05-04,Activo,2025-05-29,2026-08-28,11
C000086__CTA_CORRIENTE,C000086,Cuenta Corriente,Depósito,3486.34,False,False,False,,,Activo,2025-02-03,2025-11-02,2
C000086__CTA_AHORROS,C000086,Cuenta de Ahorros,Depósito,2621.29,False,False,False,,,Activo,2025-02-20,2025-02-20,1
C000086__TARJETA_CREDITO,C000086,Tarjeta de Crédito,Deuda,1207.86,False,False,False,2900.00,2030-05-31,Activo,2025-02-06,2026-08-10,13
C000087__CREDITO_VEHICULAR,C000087,Crédito Vehicular,Deuda,10783.34,False,False,False,,2030-06-20,Activo,2025-03-09,2025-10-15,2
C000087__CTA_AHORROS,C000087,Cuenta de Ahorros,Depósito,1046.00,False,False,False,,,Activo,2025-08-02,2025-08-02,1
C000087__TARJETA_CREDITO,C000087,Tarjeta de Crédito,Deuda,201.37,False,False,False,1300.00,2027-08-21,Activo,2025-03-31,2026-07-10,13
C000088__CREDITO_HIPOTECARIO,C000088,Crédito Hipotecario,Deuda,47396.27,False,False,False,,2031-10-01,Activo,2025-07-22,2026-07-01,3
C000088__CREDITO_VEHICULAR,C000088,Crédito Vehicular,Deuda,10992.06,False,False,False,,2031-12-21,Activo,2025-05-15,2026-04-25,3
C000089__CREDITO_HIPOTECARIO,C000089,Crédito Hipotecario,Deuda,93561.60,False,False,False,,2030-05-23,Activo,2026-05-02,2026-05-15,2
C000089__TARJETA_CREDITO,C000089,Tarjeta de Crédito,Deuda,7768.53,False,False,True,18400.00,2028-08-29,Activo,2025-03-04,2026-08-29,13
C000090__TARJETA_CREDITO,C000090,Tarjeta de Crédito,Deuda,753.36,False,False,False,1200.00,2027-06-18,Activo,2025-03-15,2026-05-26,4
C000091__CREDITO_CONSUMO,C000091,Crédito de Consumo,Deuda,16459.79,False,False,False,,2032-08-26,Activo,2026-04-22,2026-06-20,2
C000092__CTA_AHORROS,C000092,Cuenta de Ahorros,Depósito,2638.70,False,False,False,,,Activo,2025-10-29,2026-08-11,4
C000093__CREDITO_CONSUMO,C000093,Crédito de Consumo,Deuda,2435.11,False,False,False,,2030-01-08,Activo,2025-01-28,2025-03-26,3
C000093__TARJETA_CREDITO,C000093,Tarjeta de Crédito,Deuda,381.54,False,False,False,1900.00,2027-06-14,Activo,2025-02-25,2026-08-29,13
C000094__CREDITO_VEHICULAR,C000094,Crédito Vehicular,Deuda,24307.64,False,False,False,,2028-10-26,Activo,2025-07-08,2025-07-08,1
C000094__CTA_CORRIENTE,C000094,Cuenta Corriente,Depósito,1224.67,False,False,False,,,Activo,2025-03-30,2025-03-30,1
C000094__CTA_AHORROS,C000094,Cuenta de Ahorros,Depósito,1824.06,False,False,False,,,Activo,2025-03-17,2025-11-28,4
C000095__CREDITO_VEHICULAR,C000095,Crédito Vehicular,Deuda,17876.36,False,False,False,,2029-03-13,Activo,2025-03-16,2025-09-23,3
C000096__CREDITO_VEHICULAR,C000096,Crédito Vehicular,Deuda,33639.15,False,False,False,,2032-02-26,Activo,2026-08-04,2026-08-04,1
C000096__CREDITO_CONSUMO,C000096,Crédito de Consumo,Deuda,22014.59,False,False,False,,2032-04-01,Activo,2025-03-13,2026-03-23,2
C000096__TARJETA_CREDITO,C000096,Tarjeta de Crédito,Deuda,3947.70,False,False,True,11600.00,2028-07-29,Activo,2025-01-15,2026-07-22,14
C000097__CREDITO_HIPOTECARIO,C000097,Crédito Hipotecario,Deuda,63088.07,False,False,False,,2027-03-04,Activo,2025-04-01,2025-11-05,3
C000097__CTA_CORRIENTE,C000097,Cuenta Corriente,Depósito,1060.67,False,False,False,,,Activo,2025-05-10,2026-02-26,4
C000097__CTA_AHORROS,C000097,Cuenta de Ahorros,Depósito,3320.97,False,False,False,,,Activo,2025-01-08,2026-05-14,4
C000098__CREDITO_CONSUMO,C000098,Crédito de Consumo,Deuda,2860.34,False,False,False,,2032-01-26,Activo,2025-02-14,2025-06-30,2
C000098__CTA_CORRIENTE,C000098,Cuenta Corriente,Depósito,2241.20,False,False,False,,,Activo,2025-04-26,2025-10-11,2
C000099__CREDITO_HIPOTECARIO,C000099,Crédito Hipotecario,Deuda,116155.48,False,False,False,,2030-05-27,Activo,2025-04-23,2025-04-23,1
C000099__CTA_AHORROS,C000099,Cuenta de Ahorros,Depósito,5895.56,False,False,False,,,Activo,2025-08-29,2026-08-30,4
C000100__CREDITO_HIPOTECARIO,C000100,Crédito Hipotecario,Deuda,103096.00,False,False,False,,2027-06-02,Activo,2025-05-20,2026-04-22,2
C000100__CREDITO_CONSUMO,C000100,Crédito de Consumo,Deuda,6233.28,False,False,False,,2028-09-01,Activo,2025-06-10,2025-08-14,2
C000100__CTA_CORRIENTE,C000100,Cuenta Corriente,Depósito,928.74,False,False,False,,,Activo,2025-05-20,2025-10-04,3
C000100__TARJETA_CREDITO,C000100,Tarjeta de Crédito,Deuda,473.40,False,False,False,2000.00,2029-10-22,Activo,2025-03-30,2026-04-30,7
C000101__CREDITO_CONSUMO,C000101,Crédito de Consumo,Deuda,6377.74,False,False,False,,2027-07-17,Activo,2025-10-31,2025-12-07,2
C000101__CTA_AHORROS,C000101,Cuenta de Ahorros,Depósito,8088.26,False,False,False,,,Activo,2025-01-02,2026-01-15,2
C000101__TARJETA_CREDITO,C000101,Tarjeta de Crédito,Deuda,1867.42,False,False,False,3300.00,2027-11-14,Activo,2025-01-22,2026-08-18,14
C000102__TARJETA_CREDITO,C000102,Tarjeta de Crédito,Deuda,661.03,False,False,False,1300.00,2029-04-06,Activo,2025-06-07,2026-03-29,6
C000103__CTA_AHORROS,C000103,Cuenta de Ahorros,Depósito,7994.75,False,False,False,,,Activo,2026-08-28,2026-08-28,1
C000103__TARJETA_CREDITO,C000103,Tarjeta de Crédito,Deuda,0.00,False,False,False,6400.00,2028-04-07,Activo,2025-01-24,2026-06-09,7
C000104__CTA_CORRIENTE,C000104,Cuenta Corriente,Depósito,2038.06,False,False,False,,,Activo,2025-11-06,2026-07-22,3
C000105__CREDITO_HIPOTECARIO,C000105,Crédito Hipotecario,Deuda,60323.76,False,False,False,,2031-06-05,Activo,2026-05-19,2026-05-19,1
C000106__CREDITO_CONSUMO,C000106,Crédito de Consumo,Deuda,6531.51,False,False,False,,2032-02-01,Activo,2025-05-03,2026-08-13,3
C000106__TARJETA_CREDITO,C000106,Tarjeta de Crédito,Deuda,421.10,False,False,False,2700.00,2027-06-20,Activo,2025-02-19,2026-07-27,9
C000107__CREDITO_CONSUMO,C000107,Crédito de Consumo,Deuda,2312.98,False,False,False,,2030-08-02,Activo,2025-11-08,2025-11-08,1
C000108__CTA_CORRIENTE,C000108,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-03-21,2025-03-21,1
C000109__CREDITO_HIPOTECARIO,C000109,Crédito Hipotecario,Deuda,29175.64,False,False,False,,2027-01-28,Activo,2025-05-30,2025-05-30,1
C000109__CTA_AHORROS,C000109,Cuenta de Ahorros,Depósito,5573.11,False,False,False,,,Activo,2025-07-09,2026-08-25,2
C000109__TARJETA_CREDITO,C000109,Tarjeta de Crédito,Deuda,3538.04,False,False,True,7000.00,2027-08-10,Activo,2025-02-11,2026-06-17,12
C000110__CREDITO_VEHICULAR,C000110,Crédito Vehicular,Deuda,17409.50,False,False,False,,2028-04-04,Activo,2025-04-12,2025-04-12,1
C000110__CREDITO_CONSUMO,C000110,Crédito de Consumo,Deuda,29769.93,False,False,True,,2028-05-26,Activo,2025-04-21,2026-05-17,2
C000111__CREDITO_VEHICULAR,C000111,Crédito Vehicular,Deuda,19526.15,False,False,False,,2031-07-29,Activo,2026-01-28,2026-01-28,1
C000111__CTA_AHORROS,C000111,Cuenta de Ahorros,Depósito,5712.80,False,False,False,,,Activo,2025-07-26,2026-07-08,4
C000112__CREDITO_HIPOTECARIO,C000112,Crédito Hipotecario,Deuda,102633.54,False,False,False,,2032-03-19,Activo,2026-08-06,2026-08-06,1
C000112__CTA_CORRIENTE,C000112,Cuenta Corriente,Depósito,6491.52,False,False,False,,,Activo,2025-06-10,2026-08-29,4
C000112__TARJETA_CREDITO,C000112,Tarjeta de Crédito,Deuda,0.00,False,False,False,3500.00,2028-07-03,Activo,2025-01-29,2026-08-21,4
C000113__CREDITO_HIPOTECARIO,C000113,Crédito Hipotecario,Deuda,42038.92,False,False,False,,2032-03-23,Activo,2025-07-30,2025-07-30,1
C000113__CREDITO_VEHICULAR,C000113,Crédito Vehicular,Deuda,15205.69,False,False,False,,2030-04-19,Activo,2026-08-08,2026-08-10,2
C000113__CREDITO_CONSUMO,C000113,Crédito de Consumo,Deuda,1820.35,False,False,False,,2030-07-22,Activo,2025-11-03,2025-11-03,1
C000113__TARJETA_CREDITO,C000113,Tarjeta de Crédito,Deuda,453.71,False,False,False,1400.00,2029-06-29,Activo,2025-01-20,2026-08-16,14
C000114__CREDITO_CONSUMO,C000114,Crédito de Consumo,Deuda,5859.57,False,False,False,,2028-04-28,Activo,2025-04-25,2025-04-25,1
C000114__CTA_AHORROS,C000114,Cuenta de Ahorros,Depósito,8581.36,False,False,False,,,Activo,2026-05-19,2026-05-19,1
C000114__TARJETA_CREDITO,C000114,Tarjeta de Crédito,Deuda,2450.57,False,False,False,4500.00,2029-12-17,Activo,2025-01-22,2026-02-07,12
C000115__CREDITO_CONSUMO,C000115,Crédito de Consumo,Deuda,7221.82,False,False,False,,2029-09-25,Activo,2026-03-18,2026-05-22,2
C000115__TARJETA_CREDITO,C000115,Tarjeta de Crédito,Deuda,0.00,False,False,False,4500.00,2028-07-16,Activo,2025-01-29,2026-07-26,11
C000116__CTA_CORRIENTE,C000116,Cuenta Corriente,Depósito,5377.27,False,False,False,,,Activo,2026-01-14,2026-04-15,2
C000116__CTA_AHORROS,C000116,Cuenta de Ahorros,Depósito,11656.22,False,False,False,,,Activo,2025-05-17,2026-02-12,4
C000116__TARJETA_CREDITO,C000116,Tarjeta de Crédito,Deuda,4300.74,False,False,True,5600.00,2029-05-07,Activo,2025-02-16,2026-05-22,9
C000117__CREDITO_VEHICULAR,C000117,Crédito Vehicular,Deuda,9430.59,False,False,False,,2029-02-16,Activo,2025-01-05,2026-08-08,3
C000118__CREDITO_HIPOTECARIO,C000118,Crédito Hipotecario,Deuda,64374.95,False,False,False,,2029-04-06,Activo,2025-06-08,2026-06-24,3
C000118__CTA_CORRIENTE,C000118,Cuenta Corriente,Depósito,998.21,False,False,False,,,Activo,2025-04-06,2026-03-21,4
C000118__CTA_AHORROS,C000118,Cuenta de Ahorros,Depósito,5115.51,False,False,False,,,Activo,2025-01-06,2026-04-09,4
C000118__TARJETA_CREDITO,C000118,Tarjeta de Crédito,Deuda,278.72,False,False,False,3800.00,2029-11-24,Activo,2025-03-14,2026-01-12,6
C000119__CREDITO_CONSUMO,C000119,Crédito de Consumo,Deuda,3237.92,False,False,False,,2027-04-14,Activo,2025-03-20,2026-06-10,3
C000119__TARJETA_CREDITO,C000119,Tarjeta de Crédito,Deuda,524.19,False,False,False,2000.00,2028-09-12,Activo,2025-01-19,2026-08-23,8
C000120__CREDITO_CONSUMO,C000120,Crédito de Consumo,Deuda,13298.78,False,False,False,,2028-06-16,Activo,2026-04-01,2026-04-28,3
C000120__CTA_CORRIENTE,C000120,Cuenta Corriente,Depósito,6361.81,False,False,False,,,Activo,2025-10-29,2026-02-06,2
C000120__TARJETA_CREDITO,C000120,Tarjeta de Crédito,Deuda,319.88,False,False,False,2800.00,2029-01-14,Activo,2025-01-19,2026-08-16,11
C000121__CREDITO_VEHICULAR,C000121,Crédito Vehicular,Deuda,17717.68,False,False,False,,2030-09-25,Activo,2026-07-25,2026-07-25,1
C000121__TARJETA_CREDITO,C000121,Tarjeta de Crédito,Deuda,1690.29,False,False,False,3300.00,2030-07-30,Activo,2025-04-12,2026-08-12,12
C000122__CTA_CORRIENTE,C000122,Cuenta Corriente,Depósito,5329.99,False,False,False,,,Activo,2025-05-01,2026-06-10,4
C000122__CTA_AHORROS,C000122,Cuenta de Ahorros,Depósito,5012.03,False,False,False,,,Activo,2025-07-30,2026-03-29,4
C000122__TARJETA_CREDITO,C000122,Tarjeta de Crédito,Deuda,245.07,False,False,False,2900.00,2027-06-01,Activo,2025-05-31,2026-08-22,12
C000123__CREDITO_VEHICULAR,C000123,Crédito Vehicular,Deuda,23272.17,False,False,False,,2027-04-18,Activo,2025-10-18,2026-05-16,2
C000123__CTA_AHORROS,C000123,Cuenta de Ahorros,Depósito,20060.34,False,False,True,,,Activo,2025-01-29,2025-11-09,3
C000123__TARJETA_CREDITO,C000123,Tarjeta de Crédito,Deuda,4464.95,False,False,True,8300.00,2027-02-01,Activo,2025-11-30,2026-06-01,4
C000124__CTA_AHORROS,C000124,Cuenta de Ahorros,Depósito,1614.88,False,False,False,,,Activo,2026-07-09,2026-07-29,3
C000124__TARJETA_CREDITO,C000124,Tarjeta de Crédito,Deuda,127.69,False,False,False,600.00,2029-05-17,Activo,2025-01-20,2026-07-22,12
C000125__CREDITO_VEHICULAR,C000125,Crédito Vehicular,Deuda,22113.47,False,False,False,,2027-07-14,Activo,2025-04-02,2025-05-06,2
C000125__CREDITO_CONSUMO,C000125,Crédito de Consumo,Deuda,6628.03,False,False,False,,2028-08-16,Activo,2025-03-03,2025-03-03,1
C000125__CTA_AHORROS,C000125,Cuenta de Ahorros,Depósito,1554.58,False,False,False,,,Activo,2025-08-06,2026-06-07,4
C000126__CREDITO_HIPOTECARIO,C000126,Crédito Hipotecario,Deuda,69500.95,False,False,False,,2030-05-10,Activo,2025-08-04,2025-12-03,2
C000126__CREDITO_VEHICULAR,C000126,Crédito Vehicular,Deuda,17732.15,False,False,False,,2031-12-09,Activo,2025-07-17,2025-08-15,2
C000126__TARJETA_CREDITO,C000126,Tarjeta de Crédito,Deuda,1248.76,False,False,False,7100.00,2030-05-01,Activo,2025-02-01,2026-05-03,4
C000127__CREDITO_CONSUMO,C000127,Crédito de Consumo,Deuda,29336.84,False,False,True,,2029-02-03,Activo,2025-07-20,2025-07-20,1
C000128__CREDITO_HIPOTECARIO,C000128,Crédito Hipotecario,Deuda,61036.81,False,False,False,,2027-06-25,Activo,2025-05-11,2026-08-07,3
C000128__TARJETA_CREDITO,C000128,Tarjeta de Crédito,Deuda,578.52,False,False,False,6100.00,2028-03-30,Activo,2025-01-24,2026-07-28,7
C000129__CREDITO_HIPOTECARIO,C000129,Crédito Hipotecario,Deuda,83073.10,False,False,False,,2031-01-10,Activo,2025-04-09,2026-02-25,2
C000129__TARJETA_CREDITO,C000129,Tarjeta de Crédito,Deuda,744.27,False,False,False,2800.00,2028-08-13,Activo,2025-03-04,2026-03-26,4
C000130__CREDITO_VEHICULAR,C000130,Crédito Vehicular,Deuda,17350.13,False,False,False,,2032-07-19,Activo,2025-04-16,2026-08-25,2
C000130__CTA_AHORROS,C000130,Cuenta de Ahorros,Depósito,2930.79,False,False,False,,,Activo,2026-08-31,2026-08-31,1
C000130__TARJETA_CREDITO,C000130,Tarjeta de Crédito,Deuda,164.44,False,False,False,2200.00,2028-02-22,Activo,2025-02-13,2026-04-24,9
C000131__CREDITO_CONSUMO,C000131,Crédito de Consumo,Deuda,4584.18,False,False,False,,2026-11-10,Activo,2026-01-02,2026-01-02,1
C000131__CTA_CORRIENTE,C000131,Cuenta Corriente,Depósito,4368.55,False,False,False,,,Activo,2025-05-26,2025-05-26,1
C000131__TARJETA_CREDITO,C000131,Tarjeta de Crédito,Deuda,112.64,False,False,False,3000.00,2026-12-14,Activo,2025-05-21,2025-11-09,4
C000132__CTA_CORRIENTE,C000132,Cuenta Corriente,Depósito,5288.73,False,False,False,,,Activo,2025-09-08,2026-08-25,3
C000133__CREDITO_HIPOTECARIO,C000133,Crédito Hipotecario,Deuda,31272.38,False,False,False,,2032-06-16,Activo,2025-07-03,2026-05-26,2
C000133__CREDITO_VEHICULAR,C000133,Crédito Vehicular,Deuda,17431.45,False,False,False,,2030-12-10,Activo,2026-05-10,2026-08-19,3
C000133__TARJETA_CREDITO,C000133,Tarjeta de Crédito,Deuda,1470.61,False,False,False,5200.00,2027-12-09,Activo,2025-03-19,2026-08-09,7
C000134__CREDITO_HIPOTECARIO,C000134,Crédito Hipotecario,Deuda,70186.33,False,False,False,,2031-04-12,Activo,2025-01-13,2026-08-17,2
C000134__CREDITO_VEHICULAR,C000134,Crédito Vehicular,Deuda,23696.55,False,False,False,,2032-06-30,Activo,2026-02-12,2026-02-12,1
C000134__CTA_AHORROS,C000134,Cuenta de Ahorros,Depósito,1892.20,False,False,False,,,Activo,2025-05-14,2025-11-14,2
C000134__TARJETA_CREDITO,C000134,Tarjeta de Crédito,Deuda,512.96,False,False,False,1400.00,2029-12-31,Activo,2025-03-13,2026-08-11,12
C000135__CTA_CORRIENTE,C000135,Cuenta Corriente,Depósito,5996.54,False,False,False,,,Activo,2025-06-29,2025-12-22,4
C000135__CTA_AHORROS,C000135,Cuenta de Ahorros,Depósito,-100.00,False,True,False,,,Activo,2025-02-10,2026-08-06,4
C000135__TARJETA_CREDITO,C000135,Tarjeta de Crédito,Deuda,7602.46,False,False,True,10400.00,2029-04-10,Activo,2025-02-05,2026-07-16,10
C000136__CREDITO_CONSUMO,C000136,Crédito de Consumo,Deuda,779.04,False,False,False,,2030-07-12,Activo,2025-03-06,2025-03-06,1
C000136__CTA_AHORROS,C000136,Cuenta de Ahorros,Depósito,528.78,False,False,False,,,Activo,2025-07-24,2026-01-19,2
C000137__CTA_AHORROS,C000137,Cuenta de Ahorros,Depósito,618.77,False,False,False,,,Activo,2026-03-15,2026-07-09,2
C000138__CREDITO_CONSUMO,C000138,Crédito de Consumo,Deuda,3804.47,False,False,False,,2030-11-20,Activo,2025-03-10,2025-03-10,1
C000138__TARJETA_CREDITO,C000138,Tarjeta de Crédito,Deuda,292.04,False,False,False,1500.00,2030-01-24,Activo,2025-02-10,2026-07-07,11
C000139__CREDITO_HIPOTECARIO,C000139,Crédito Hipotecario,Deuda,39653.58,False,False,False,,2029-10-18,Activo,2025-03-23,2026-01-04,2
C000139__CTA_CORRIENTE,C000139,Cuenta Corriente,Depósito,6367.20,False,False,False,,,Activo,2025-06-30,2026-04-24,4
C000139__TARJETA_CREDITO,C000139,Tarjeta de Crédito,Deuda,925.65,False,False,False,2200.00,2029-03-07,Activo,2025-01-14,2026-08-26,10
C000140__CREDITO_VEHICULAR,C000140,Crédito Vehicular,Deuda,13619.53,False,False,False,,2027-08-26,Activo,2025-06-19,2025-09-16,3
C000141__CREDITO_CONSUMO,C000141,Crédito de Consumo,Deuda,10601.49,False,False,False,,2029-07-15,Activo,2026-04-08,2026-05-02,2
C000141__CTA_CORRIENTE,C000141,Cuenta Corriente,Depósito,6890.39,False,False,False,,,Activo,2026-06-28,2026-06-28,1
C000141__TARJETA_CREDITO,C000141,Tarjeta de Crédito,Deuda,437.93,False,False,False,2800.00,2027-08-26,Activo,2025-01-02,2026-03-16,11
C000142__CREDITO_HIPOTECARIO,C000142,Crédito Hipotecario,Deuda,27229.85,False,False,False,,2031-03-28,Activo,2025-03-25,2026-05-03,3
C000142__CREDITO_CONSUMO,C000142,Crédito de Consumo,Deuda,24844.90,False,False,False,,2028-05-20,Activo,2025-02-05,2025-11-13,3
C000142__CTA_AHORROS,C000142,Cuenta de Ahorros,Depósito,26966.12,False,False,True,,,Activo,2026-01-21,2026-05-22,2
C000142__TARJETA_CREDITO,C000142,Tarjeta de Crédito,Deuda,4631.88,False,False,True,12600.00,2029-08-16,Activo,2025-04-02,2026-07-16,13
C000143__CREDITO_VEHICULAR,C000143,Crédito Vehicular,Deuda,15118.45,False,False,False,,2031-03-01,Activo,2025-05-15,2025-05-15,1
C000143__CREDITO_CONSUMO,C000143,Crédito de Consumo,Deuda,4076.92,False,False,False,,2032-01-22,Activo,2026-02-05,2026-06-25,2
C000143__CTA_CORRIENTE,C000143,Cuenta Corriente,Depósito,5401.04,False,False,False,,,Activo,2025-01-23,2025-12-12,2
C000143__TARJETA_CREDITO,C000143,Tarjeta de Crédito,Deuda,3017.19,False,False,False,3900.00,2027-01-04,Activo,2025-04-02,2026-04-14,8
C000144__CREDITO_VEHICULAR,C000144,Crédito Vehicular,Deuda,19791.20,False,False,False,,2032-02-16,Activo,2025-04-07,2025-07-05,2
C000145__CREDITO_CONSUMO,C000145,Crédito de Consumo,Deuda,3811.47,False,False,False,,2032-03-24,Activo,2026-06-16,2026-06-16,1
C000145__CTA_AHORROS,C000145,Cuenta de Ahorros,Depósito,-100.00,False,True,False,,,Activo,2025-08-01,2025-08-01,1
C000145__TARJETA_CREDITO,C000145,Tarjeta de Crédito,Deuda,1105.64,False,False,False,4600.00,2027-09-21,Activo,2025-02-05,2026-08-12,13
C000146__CTA_CORRIENTE,C000146,Cuenta Corriente,Depósito,807.55,False,False,False,,,Activo,2025-05-07,2025-05-07,1
C000146__TARJETA_CREDITO,C000146,Tarjeta de Crédito,Deuda,562.43,False,False,False,2800.00,2029-06-14,Activo,2025-04-12,2026-06-29,5
C000147__CREDITO_HIPOTECARIO,C000147,Crédito Hipotecario,Deuda,16599.77,False,False,False,,2030-09-17,Activo,2026-03-09,2026-03-09,1
C000147__TARJETA_CREDITO,C000147,Tarjeta de Crédito,Deuda,1949.43,False,False,False,8100.00,2027-12-28,Activo,2025-01-08,2026-06-30,8
C000148__CTA_AHORROS,C000148,Cuenta de Ahorros,Depósito,2999.44,False,False,False,,,Activo,2025-02-06,2026-06-12,4
C000149__CREDITO_CONSUMO,C000149,Crédito de Consumo,Deuda,5215.57,False,False,False,,2027-09-13,Activo,2026-02-25,2026-06-11,3
C000149__TARJETA_CREDITO,C000149,Tarjeta de Crédito,Deuda,956.45,False,False,False,2900.00,2028-10-21,Activo,2025-01-09,2026-05-06,8
C000150__CREDITO_HIPOTECARIO,C000150,Crédito Hipotecario,Deuda,62076.20,False,False,False,,2032-05-19,Activo,2025-06-02,2026-08-29,3
C000150__CREDITO_CONSUMO,C000150,Crédito de Consumo,Deuda,2549.13,False,False,False,,2027-10-08,Activo,2026-01-25,2026-01-25,1
C000150__CTA_CORRIENTE,C000150,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-07-16,2026-02-15,2
C000150__TARJETA_CREDITO,C000150,Tarjeta de Crédito,Deuda,362.94,False,False,False,800.00,2030-04-05,Activo,2025-04-14,2026-01-06,7
C000151__CREDITO_VEHICULAR,C000151,Crédito Vehicular,Deuda,9348.27,False,False,False,,2030-08-23,Activo,2025-05-01,2026-04-05,2
C000151__CTA_CORRIENTE,C000151,Cuenta Corriente,Depósito,7527.42,False,False,False,,,Activo,2025-10-03,2026-03-29,2
C000151__CTA_AHORROS,C000151,Cuenta de Ahorros,Depósito,836.83,False,False,False,,,Activo,2025-02-14,2026-07-01,2
C000151__TARJETA_CREDITO,C000151,Tarjeta de Crédito,Deuda,1212.59,False,False,False,2500.00,2029-01-21,Activo,2025-06-30,2026-07-01,12
C000152__CREDITO_CONSUMO,C000152,Crédito de Consumo,Deuda,13238.28,False,False,False,,2026-12-26,Activo,2025-06-16,2026-02-08,2
C000152__CTA_CORRIENTE,C000152,Cuenta Corriente,Depósito,5126.41,False,False,False,,,Activo,2025-07-04,2025-07-13,2
C000152__TARJETA_CREDITO,C000152,Tarjeta de Crédito,Deuda,1244.12,False,False,False,2700.00,2029-04-04,Activo,2025-02-15,2026-06-28,14
C000153__CTA_CORRIENTE,C000153,Cuenta Corriente,Depósito,7654.69,False,False,False,,,Activo,2025-11-23,2026-05-08,3
C000153__CTA_AHORROS,C000153,Cuenta de Ahorros,Depósito,7769.62,False,False,False,,,Activo,2025-05-22,2026-07-17,3
C000153__TARJETA_CREDITO,C000153,Tarjeta de Crédito,Deuda,0.00,False,False,False,3900.00,2028-11-11,Activo,2025-03-03,2026-08-18,5
C000154__CREDITO_VEHICULAR,C000154,Crédito Vehicular,Deuda,16306.89,False,False,False,,2027-08-12,Activo,2026-08-06,2026-08-06,1
C000154__CTA_CORRIENTE,C000154,Cuenta Corriente,Depósito,6409.66,False,False,False,,,Activo,2025-06-03,2026-06-25,4
C000154__TARJETA_CREDITO,C000154,Tarjeta de Crédito,Deuda,347.24,False,False,False,5800.00,2026-10-13,Activo,2025-04-05,2026-08-09,8
C000155__CREDITO_VEHICULAR,C000155,Crédito Vehicular,Deuda,7746.87,False,False,False,,2027-04-06,Activo,2025-11-19,2025-11-19,1
C000155__TARJETA_CREDITO,C000155,Tarjeta de Crédito,Deuda,1422.25,False,False,False,7400.00,2028-09-15,Activo,2025-02-08,2026-03-18,8
C000156__CREDITO_HIPOTECARIO,C000156,Crédito Hipotecario,Deuda,83031.09,False,False,False,,2028-04-28,Activo,2026-08-06,2026-08-06,1
