cliente_id	nombre_cliente	segmento_cliente	ciudad	edad	ingreso_estimado	producto	saldo_producto	cupo_credito	fecha_vencimiento	fecha_movimiento	categoria_consumo	monto_consumo	canal	estado_producto
C000935	Cliente 0935	Affluent	Quito	46	2973.95	Tarjeta de Crédito	2177.82	3000	2030-04-18	2026-02-07	Supermarket	74.87	App	Activo
C000059	Cliente 0059	Affluent	Guayaquil	31	2880.75	Tarjeta de Crédito	349.88	7600	2027-05-27	2026-04-23	Supermarket	155.29	POS	Activo
C001681	Cliente 1681	Affluent	Guayaquil	45	2216.71	Crédito Hipotecario	69918.84		2027-07-27	2026-03-28	N/A	0	App	Activo
C001645	Cliente 1645	Mass	Guayaquil	48	1224.59	Crédito Vehicular	19060.86		2027-03-28	2026-02-28	N/A	0	ATM	Activo
C000187	Cliente 0187	PyME	Quito	38	2366.51	Tarjeta de Crédito	1129.3	3200	2030-01-08	2025-02-02	Others	126.07	POS	Activo
C000965	Cliente 0965	Mass	Ambato	39	1087.12	Tarjeta de Crédito	745.58	1700	2027-10-11	2025-06-02	Others	59.57	POS	Activo
C000327	Cliente 0327	Mass	Cuenca	45	1028.7	Tarjeta de Crédito	243.92	1800	2026-11-23	2026-03-05	Others	117.28	Branch	Activo
C000759	Cliente 0759	Mass	Guayaquil	37	813.83	Tarjeta de Crédito	183.75	1800	2028-01-11	2025-11-12	Technology	21.39	App	Activo
C000545	Cliente 0545	Mass	Guayaquil	46	1194.51	Tarjeta de Crédito	930.46	2700	2030-08-13	2025-09-12	Food	72.07	App	Activo
C000644	Cliente 0644	PyME	Manta	45	5561.48	Cuenta de Ahorros	10272.01			2025-12-02	N/A	0	ATM	Activo
C000115	Cliente 0115	Mass	Manta	34	1717.11	Crédito de Consumo	7221.82		2029-09-25	2026-05-22	N/A	0	Web	Activo
C001685	Cliente 1685	Mass		49	1023.74	Tarjeta de Crédito	2168.45	2200	2027-08-03	2025-01-21	Others	25.51	Web	Activo
C000543	Cliente 0543	Mass	Guayaquil	36	778.05	Tarjeta de Crédito	0	1200	2028-02-16	2025-05-27	Food	8.63	ATM	Activo
C001169	Cliente 1169	Premium	Guayaquil	31	3846.12	Tarjeta de Crédito	4523.88	11500	2030-01-15	2026-05-01	Travel	504.03	Web	Activo
C000292	Cliente 0292	Mass	Cuenca	33	366.3	Tarjeta de Crédito	217.39	700	2027-07-21	2026-03-04	Fuel	51.63	POS	Activo
C001595	Cliente 1595	Affluent	Guayaquil	35	1083.69	Tarjeta de Crédito	1042.75	1800	2027-07-07	2026-03-27	Health	20.18	App	Activo
C001784	Cliente 1784	Mass	Guayaquil	18	583.21	Tarjeta de Crédito	484.23	900	2026-12-31	2025-11-24	Travel	23.56	POS	Activo
C000837	Cliente 0837	Joven	Quito	42	847.78	Crédito Hipotecario	56360.4		2028-12-20	2025-05-18	N/A	0	Web	Activo
C002013	Cliente 2013	Affluent	Quito	18	1416.0	Cuenta Corriente	2394.47			2025-05-18	N/A	0	Branch	Activo
C001373	Cliente 1373	Joven	Guayaquil	57	502.21	Tarjeta de Crédito	100.73	800	2026-11-26	2026-01-09	Food	36.11	App	Activo
C000591	Cliente 0591	Mass	Guayaquil	37	1044.72	Cuenta Corriente	4574.71			2026-02-03	N/A	0	Branch	Activo
C000211	Cliente 0211	Mass	Manta	37	1203.0	Tarjeta de Crédito	783.88	1500	2027-03-06	2026-04-19	Food	83.25	App	Activo
C000930	Cliente 0930	Mass	Guayaquil	27	911.57	Tarjeta de Crédito	485.53	1600	2028-11-26	2026-07-28	tech	115.78	Web	Activo
C000658	Cliente 0658	Mass	Guayaquil	49	985.86	Tarjeta de Crédito	0	1100	2026-11-12	2026-08-06	Food	12.81	App	Activo
C002101	Cliente 2101	Mass	Guayaquil	30	944.02	Crédito de Consumo	3876.15		2032-03-31	2025-01-11	N/A	0	ATM	Activo
C000989	Cliente 0989	Mass	Guayaquil	18	1409.88	Cuenta de Ahorros	-64.03			2026-06-17	N/A	0	ATM	Activo
C001708	Cliente 1708	Mass	Guayaquil	32	1202.49	Cuenta de Ahorros	3627.54			2025-09-24	N/A	0	App	Activo
C000581	Cliente 0581	pyme	Guayaquil	36	2946.73	Tarjeta de Crédito	1654.62	6300	2026-11-25	2026-03-30	Travel	27.42	POS	Activo
C000159	Cliente 0159	Joven	Guayaquil	50	675.06	Tarjeta de Crédito	369.69	1600	2029-02-27	2025-05-14	Others	77.39	App	Activo
C000557	Cliente 0557	Premium	Guayaquil	50	5055.6	Tarjeta de Crédito	4545.68	11900	2030-09-01	2025-11-30	Supermarket	445.15	Web	Activo
C001132	Cliente 1132	Joven	Quito	23	634.96	Tarjeta de Crédito	593.59	1700	2028-04-25	2025-07-30	Entertainment	15.36	App	Activo
C001123	Cliente 1123	Mass	Guayaquil	32	1061.47	Tarjeta de Crédito	374.98	1700	2027-04-19	2025-01-12	Education	45.27	POS	Activo
C001949	Cliente 1949	Mass	Quito	33	582.27	Cuenta de Ahorros	1473.83			2026-07-28	N/A	0	App	Activo
C001727	Cliente 1727	Mass	Cuenca	22	882.05	Tarjeta de Crédito	481.58	1700	2027-03-13	2026-05-03	Education	25.81	Web	Activo
C000706	Cliente 0706	Mass	Quito	59	1388.79	Crédito de Consumo	4921.91		2029-02-17	2026-03-27	N/A	0	App	Activo
C001439	Cliente 1439	Affluent 	Quito	25	960.05	Tarjeta de Crédito	1729.2	2600	2027-07-16	2025-05-09	Food	23.65	App	Activo
C001460	Cliente 1460	Premium	Quito	36	2363.82	Tarjeta de Crédito	1348.42	6800	2030-01-30	2025-10-19	Travel	126.67	Branch	Activo
C000247	Cliente 0247	Premium	Ambato	18	3485.16	Cuenta Corriente	11530.63			2025-04-04	N/A	0	Branch	Activo
C001732	Cliente 1732	Mass	Cuenca	32	798.34	Crédito Hipotecario	24801.62		2030-02-03	2025-08-09	N/A	0	App	Activo
C001028	Cliente 1028	Mass	Ambato	38	1156.82	Tarjeta de Crédito	226.16	3400	2027-11-13	2025-10-13	Streaming	145.67	POS	Activo
C001768	Cliente 1768	Mass	Quito	37	871.36	Tarjeta de Crédito	413.54	1700	2027-01-13	2025-08-20	Streaming	178.18	Web	Activo
C000434	Cliente 0434	Mass	Quito	33	1499.55	Tarjeta de Crédito	471.74	1900	2030-02-17	2025-12-28	Travel	139.47	App	Activo
C002192	Cliente 2192	PyME	Quito	37	3727.98	Crédito Vehicular	18231.68		2031-12-28	2025-03-19	N/A	0	Web	Activo
C001112	Cliente 1112	Mass	Guayaquil	19	2833.59	Tarjeta de Crédito	1376.25	3900	2030-08-25	2025-12-30	Health	234.18	App	Activo
C001435	Cliente 1435	Mass	Ambato	30	543.08	Cuenta de Ahorros	1993.27			2025-06-15	N/A	0	Branch	Activo
C001829	Cliente 1829	Mass	Manta	30	845.8	Tarjeta de Crédito	551.48	2100	2029-11-23	2025-12-02	Supermarket	26.59	Web	Activo
C000493	Cliente 0493	Affluent	Cuenca	26	835.28	Tarjeta de Crédito	414.82	1500	2028-05-21	2026-04-22	Streaming	79.91	POS	Activo
C000395	Cliente 0395	Joven	Cuenca	47	594.63	Crédito de Consumo	4167.66		2027-11-07	2025-05-09	N/A	0	ATM	Activo
C001847	Cliente 1847	Premium	Quito	45	3650.34	Tarjeta de Crédito	5117.13	10900	2030-08-17	2026-07-08	Entertainment	535.53	Web	Activo
C000073	Cliente 0073	Premium	Quito	39	7344.02	Tarjeta de Crédito	4193.81	12300	2027-05-13	2026-06-13	Supermarket	533.81	Web	Activo
C001830	Cliente 1830	Mass	Quito	29	1387.32	Tarjeta de Crédito	581.79	4100	2027-10-08	2025-11-09	Streaming	148.58	Web	Activo
C000933	Cliente 0933	Mass	Quito	48	1310.69	Tarjeta de Crédito	676.08	2400	2027-12-23	2026-04-07	Food	55.71	Web	Activo
C000700	Cliente 0700	Mass	Manta	48	1501.49	Tarjeta de Crédito	1603.11	2500	2027-07-01	2025-09-22	Technology	225.99	POS	Activo
C000017	Cliente 0017	Mass	Loja	46	612.39	Tarjeta de Crédito	804.2	1400	2029-11-08	2026-07-22	Food	23.23	Branch	Activo
C000955	Cliente 0955	Affluent 	Guayaquil	44	4027.47	Crédito de Consumo	25389.46		2028-01-28	2026-03-12	N/A	0	ATM	Activo
C000297	Cliente 0297	Premium	Manta	23	3243.76	Tarjeta de Crédito	1069.46	3500	2027-10-04	2026-07-28	Health	100.55	POS	Activo
C001730	Cliente 1730	Mass	Quito	47	578.08	Tarjeta de Crédito	287.85	600	2028-04-23	2025-10-15	Education	87.79	App	Activo
C000567	Cliente 0567	Mass	Guayaquil	50	1103.12	Tarjeta de Crédito	1361.74	3100	2028-03-11	2025-04-24	Streaming	119.58	POS	Activo
C001055	Cliente 1055	Affluent	Quito	38	4891.41	Cuenta de Ahorros	17849.42			2025-03-16	N/A	0	App	Activo
C001495	Cliente 1495	Mass	Guayaquil	37	794.34	Tarjeta de Crédito	1146.09	2200	2027-09-19	2025-03-10	Food	27.43	POS	Activo
C000387	Cliente 0387	Mass	Guayaquil	24	1337.39	Tarjeta de Crédito	1497.35	1900	2028-01-30	2026-03-24	Supermarket	103.57	Web	Activo
C001610	Cliente 1610	Affluent	Loja	42	2244.7	Crédito de Consumo	9406.26		2031-12-25	2026-06-06	N/A	0	Web	Activo
C001095	Cliente 1095	Affluent	Manta	52	1273.91	Crédito Hipotecario	88630.42		2032-07-17	2026-07-15	N/A	0	App	Activo
C000309	Cliente 0309	Affluent	Quito	35	3795.65	Crédito de Consumo	4209.65		2031-04-22	2025-10-12	N/A	0	ATM	Activo
C000579	Cliente 0579	Premium	Guayaquil	18	5599.58	Tarjeta de Crédito	3433.56	9600	2029-04-04	2025-03-07	Education	281.03	POS	Activo
C001211	Cliente 1211	Mass	Guayaquil	51	712.17	Tarjeta de Crédito	639.29	2100	2027-04-18	2026-07-11	Education	78.24	POS	Activo
C000362	Cliente 0362	Affluent	Guayaquil	47	2527.46	Crédito de Consumo	7251.41		2026-12-17	2026-08-22	N/A	0	Branch	Activo
C001456	Cliente 1456	Affluent	Guayaquil	36	1709.64	Tarjeta de Crédito	1112.05	3000	2028-03-23	2025-12-14	Others	181.99	App	Activo
C000695	Cliente 0695	Mass	Manta	29	587.07	Crédito Vehicular	7962.21		2032-04-25	2025-01-16	N/A	0	Branch	Activo
C000569	Cliente 0569	Mass	Guayaquil	25	820.48	Crédito Hipotecario	83535.24		2030-09-19	2026-01-13	N/A	0	App	Activo
C001229	Cliente 1229	PyME	Quito	36	3733.66	Cuenta Corriente	-100			2025-01-25	N/A	0	Branch	Activo
C000957	Cliente 0957	Joven	Quito	67	892.29	Tarjeta de Crédito	279.62	1700	2026-09-19	2026-03-27	Technology	92.17	App	Activo
C001994	Cliente 1994	Mass	Quito	24	680.06	Tarjeta de Crédito	667.96	2000	2029-11-19	2026-07-22	Entertainment	36.89	POS	Activo
C001769	Cliente 1769	Premium	Ambato	43	5077.58	Tarjeta de Crédito	0	14300	2029-06-19	2025-09-19	Entertainment	450.0	POS	Activo
C001319	Cliente 1319	Affluent	Manta	28	2178.04	Cuenta Corriente	6822.64			2025-10-01	N/A	0	POS	Activo
C000819	Cliente 0819	Premium	Quito	32	3839.55	Tarjeta de Crédito	1055.84	4500	2029-03-11	2025-10-02	Health	83.05	POS	Activo
C000663	Cliente 0663	Affluent	Guayaquil	41	2268.42	Tarjeta de Crédito	2922.58	6000	2027-10-19	2025-05-02	Supermarket	100.61	Web	Activo
C002094	Cliente 2094	Mass	Cuenca	31	1238.08	Crédito Hipotecario	56724.39		2029-12-17	2025-09-21	N/A	0	Web	Activo
C000120	Cliente 0120	Affluent	Quito	18	2728.3	Tarjeta de Crédito	319.88	2800	2029-01-14	2026-05-13	Supermarket	92.2	App	Activo
C001573	Cliente 1573	Mass	Quito	18	564.58	Tarjeta de Crédito	26.14	800	2029-06-27	2025-10-03	Others	18.09	POS	Activo
C002160	Cliente 2160	Affluent	Guayaquil	18	3836.13	Tarjeta de Crédito	0	11100	2027-02-10	2026-07-28	Streaming	100.11	Web	Activo
C000813	Cliente 0813	Joven	Ambato	52	935.02	Tarjeta de Crédito	1319.24	1800	2029-07-25	2025-03-13	Health	37.62	ATM	Activo
C000568	Cliente 0568	Mass	Cuenca	44	751.6	Tarjeta de Crédito	724.51	2200	2028-01-17	2026-06-08	Others	46.59	App	Activo
C001248	Cliente 1248	Affluent	Quito	47	2442.61	Cuenta Corriente	8756.63			2025-04-04	N/A	0	Branch	Activo
C000284	Cliente 0284	Premium	Cuenca	65	8694.58	Tarjeta de Crédito	18157.12	22900	2030-01-02	2026-03-20	Others	648.55	App	Activo
C001538	Cliente 1538	Mass	Guayaquil	42	1021.96	Crédito de Consumo	4153.18		2031-06-11	2025-08-20	N/A	0	Web	Activo
C000626	Cliente 0626	Affluent	Quito	51	3523.58	Tarjeta de Crédito	2335.83	8600	2030-09-08	2025-12-23	Travel	360.49	Web	Activo
C000074	Cliente 0074	Mass	Ambato	49	1221.2	Tarjeta de Crédito	109.91	1500	2027-10-04	2026-06-14	Technology	37.31	Web	Activo
C001993	Cliente 1993	PyME	Quito	25	1556.54	Crédito de Consumo	14310.89		2028-06-19	2025-05-27	N/A	0	Branch	Activo
C001171	Cliente 1171	Mass	Quito	47	1098.76	Tarjeta de Crédito	365.42	1200	2027-03-11	2025-01-04	Supermarket	29.02	POS	Activo
C000663	Cliente 0663	Affluent	Guayaquil	41	2268.42	Tarjeta de Crédito	2922.58	6000	2027-10-19	2025-01-19	Supermarket	224.35	Web	Activo
C000058	Cliente 0058	Affluent	Ambato	34	2848.8	Crédito Hipotecario			2031-07-01	2026-03-22	N/A	0	App	Activo
C001713	Cliente 1713	Premium	Guayaquil	27	5406.7	Tarjeta de Crédito	4912.96	12300	2027-03-10	2025-09-22	Technology	385.65	POS	Activo
C001501	Cliente 1501	Mass	Quito	35	685.8	Tarjeta de Crédito	411.21	1000	2029-04-11	2025-02-06	Technology	82.21	Branch	Activo
C000844	Cliente 0844	Mass	Manta	34	1392.82	Crédito de Consumo	2429.11		2029-11-02	2026-03-20	N/A	0	Web	Activo
C001003	Cliente 1003	Mass	Quito	50	1222.3	Tarjeta de Crédito	921.48	3500	2029-09-11	2025-07-14	Health	85.33	App	Activo
C001216	Cliente 1216	Joven	Quito	50	470.81	Cuenta Corriente	-100			2026-08-31	N/A	0	POS	Activo
C001028	Cliente 1028	Mass	Ambato	38	1156.82	Tarjeta de Crédito	226.16	3400	2027-11-13	2025-12-21	Travel	193.17	Branch	Activo
C000971	Cliente 0971	Mass	Guayaquil	34	813.79	Crédito Hipotecario	96835.54		2028-03-29	2026-01-14	N/A	0	POS	Activo
C001484	Cliente 1484	PyME	Guayaquil	36	1995.37	Tarjeta de Crédito	1020.44	4400	2027-04-28	2026-08-20	Entertainment	61.12	Web	Activo
C001460	Cliente 1460	Premium	Quito	36	2363.82	Tarjeta de Crédito	1348.42	6800	2030-01-30	2026-05-28	Travel	43.96	Branch	Activo
C001938	Cliente 1938	Mass	Guayaquil	35	616.42	Cuenta Corriente	897.4			2025-11-27	N/A	0	Branch	Activo
C001169	Cliente 1169	Premium	Guayaquil	31	3846.12	Tarjeta de Crédito	4523.88	11500	2030-01-15	2025-12-20	Travel	53.09	POS	Activo
C000701	Cliente 0701	Mass	Quito	53	1291.36	Tarjeta de Crédito	121.13	1300	2027-01-20	2025-09-12	Food	21.29	POS	Activo
C002144	Cliente 2144	Mass	Cuenca	55	1257.71	Cuenta Corriente	818.69			2026-02-07	N/A	0	Web	Activo
C000180	Cliente 0180	Joven	Guayaquil	34	643.32	Tarjeta de Crédito	685.64	1600	2028-01-03	2025-12-24	Food	41.83	Web	Activo
C000692	Cliente 0692	Mass	Ambato	18	938.15	Crédito de Consumo	7242.69		2028-09-17	2025-01-15	N/A	0	App	Activo
C000834	Cliente 0834	Mass	Quito	48	1116.19	Cuenta Corriente	2016.92			2025-02-24	N/A	0	App	Activo
C001633	Cliente 1633	Joven	Loja	39	668.62	Cuenta de Ahorros	1716.12			2025-10-20	N/A	0	Web	Activo
C001888	Cliente 1888	Joven	Quito	31	431.91	Tarjeta de Crédito	280.67	800	2029-01-05	2025-05-31	Supermarket	31.19	POS	Activo
C000024	Cliente 0024	Mass	Guayaquil	53	599.45	Tarjeta de Crédito	868.21	1300	2030-01-21	2025-06-07	Streaming	49.83	POS	Activo
C002013	Cliente 2013	Affluent	Quito	18	1416.0	Tarjeta de Crédito	1708.67	4100	2029-08-14	2025-03-12	Streaming	58.79	App	Activo
C001667	Cliente 1667	Mass	Quito	31	1590.19	Crédito Vehicular	23917.72		2029-12-25	2025-06-03	N/A	0	Branch	Activo
C001025	Cliente 1025	Premium	Guayaquil	58	5756.07	Crédito Hipotecario	92045.98		2030-03-03	2025-02-26	N/A	0	Branch	Activo
C000027	Cliente 0027	Mass	Guayaquil	18	1471.27	Tarjeta de Crédito	884.62	4000	2030-04-14	2026-07-19	Streaming	44.9	POS	Activo
C000117	Cliente 0117	Affluent	Manta	47	2881.36	Crédito Vehicular	9430.59		2029-02-16	2026-08-08	N/A	0	App	Activo
C000157	Cliente 0157	Joven	Quito	50	476.96	Tarjeta de Crédito	0	1300	2027-10-27	2025-02-07	Food	74.11	POS	Activo
C001837	Cliente 1837	PyME	Guayaquil	32	3113.53	Tarjeta de Crédito	1131.03	3900	2027-11-16	2025-09-08	Supermarket	357.69	POS	Activo
C001137	Cliente 1137	Mass	Quito	38	948.21	Tarjeta de Crédito		2600	2028-04-29	2025-11-04	Supermarket	78.72	App	Activo
C000480	Cliente 0480	Mass	Cuenca	41	430.22	Cuenta de Ahorros	1696.8			2025-10-08	N/A	0	ATM	Activo
C001225	Cliente 1225	Affluent	Quito	47	4269.08	Crédito Hipotecario	108036.45		2027-08-22	2025-09-22	N/A	0	Web	Activo
C001941	Cliente 1941	Joven	Guayaquil	42	984.08	Tarjeta de Crédito	375.39	1800	2027-05-29	2025-01-07	Education	50.5	POS	Activo
C000099	Cliente 0099	Mass	Guayaquil	18	1703.63	Cuenta de Ahorros	5895.56			2026-03-06	N/A	0	App	Activo
C000975	Cliente 0975	Mass	Guayaquil	18	1512.5	Tarjeta de Crédito	0	2400	2029-01-12	2025-10-22	Health	74.2	Web	Activo
C000065	Cliente 0065	Premium	Cuenca	24	6186.59	Crédito Vehicular	14822.75		2032-08-11	2025-01-26	N/A	0	Web	Activo
C000658	Cliente 0658	Mass	Guayaquil	49	985.86	Tarjeta de Crédito	0	1100	2026-11-12	2026-04-09	Food	171.47	POS	Activo
C000415	Cliente 0415	Joven		56	1008.25	Tarjeta de Crédito	747.77	1100	2027-01-31	2026-01-01	Others	61.74	POS	Activo
C001512	Cliente 1512	Affluent	Cuenca	47	2942.34	Tarjeta de Crédito	3225.35	5700	2030-04-13	2026-05-18	Streaming	148.04	ATM	Activo
C000058	Cliente 0058	Affluent	Ambato	34	2848.8	Tarjeta de Crédito	0	6000	2029-08-15	2026-02-16	Travel	316.94	Web	Activo
C001955	Cliente 1955	Joven	Guayaquil	38	777.98	Tarjeta de Crédito	282.36	900	2027-03-29	2026-05-09	Technology	53.71	App	Activo
C002124	Cliente 2124	Joven	Guayaquil	29	703.08	Tarjeta de Crédito	376.55	1000	2030-06-25	2026-05-17	Travel	13.06	POS	Activo
C001268	Cliente 1268	Joven	Guayaquil	36	428.24	Cuenta de Ahorros	767.06			2026-05-12	N/A	0	Branch	Activo
C000969	Cliente 0969	PyME	Guayaquil	33	4931.55	Cuenta de Ahorros	6582.26			2025-01-21	N/A	0	Web	Activo
C001875	Cliente 1875	Affluent	Quito	39	2801.77	Cuenta de Ahorros	4761.81			2025-04-19	N/A	0	App	Activo
C001430	Cliente 1430	Mass	Loja	50	792.27	Tarjeta de Crédito	356.21	1900	2027-02-07	2026-07-29	Food	20.12	Web	Activo
C001262	Cliente 1262	Affluent	Guayaquil	42	1949.59	Tarjeta de Crédito	468.89	2300	2029-06-01	2025-12-07	Streaming	78.38	POS	Activo
C000570	Cliente 0570	Mass	Quito	36	1227.75	Tarjeta de Crédito	809.39	1500	2028-10-10	2026-01-07	Technology	5.91	POS	Activo
C001001	Cliente 1001	Joven	Guayaquil	37	353.12	Tarjeta de Crédito	268.57	900	2028-08-29	2025-02-15	Entertainment	4.35	POS	Activo
C000133	Cliente 0133	Affluent	Cuenca	49	1819.21	Tarjeta de Crédito	1470.61	5200	2027-12-09	2026-05-25	Food	74.71	Web	Activo
C001531	Cliente 1531	Affluent	Guayaquil	43	3326.04	Tarjeta de Crédito	5720.24	8200	2030-03-28	2025-02-02	Entertainment	58.88	App	Activo
C000493	Cliente 0493	Affluent	Cuenca	26	835.28	Tarjeta de Crédito	414.82	1500	2028-05-21	2025-01-01	Technology	88.95	POS	Activo
C000131	Cliente 0131	Mass	Guayaquil	31	2146.75	Crédito de Consumo	4584.18		2026-11-10	2026-01-02	N/A	0	App	Activo
C001594	Cliente 1594	Affluent	Quito	30	2466.54	Tarjeta de Crédito	1812.94	3600	2027-11-24	2025-01-21	Travel	49.1	Web	Activo
C000789	Cliente 0789	Affluent	Ambato	63	2669.15	Tarjeta de Crédito	3043.36	5600	2027-06-16	2025-12-26	Entertainment	356.27	POS	Activo
C000814	Cliente 0814	Joven	Guayaquil	36	757.25	Tarjeta de Crédito	189.61	2200	2030-08-24	2025-09-04	Health	74.79	POS	Activo
C001862	Cliente 1862	Joven	Ambato	64	681.23	Crédito de Consumo	3647.48		2032-05-04	2026-08-23	N/A	0	Branch	Activo
C001805	Cliente 1805	Affluent	Guayaquil	53	1731.55	Tarjeta de Crédito	1385.03	3500	2030-02-01	2025-11-26	Streaming	57.94	App	Activo
C001336	Cliente 1336	Joven	Cuenca	50	1189.12	Tarjeta de Crédito	654.78	2000	2027-03-20	2025-09-21	Supermarket	242.22	App	Activo
C001614	Cliente 1614	PyME	Cuenca	54	2794.94	Tarjeta de Crédito	2216.3	4300	2027-11-07	2025-08-05	Food	318.59	POS	Activo
C001340	Cliente 1340	PyME	Quito	37	2629.0	Tarjeta de Crédito	1682.61	4700	2027-02-26	2025-07-12	Others	64.17	POS	Activo
C000641	Cliente 0641	Joven	Cuenca	46	650.58	Tarjeta de Crédito	346.64	1100	2028-07-22	2025-11-09	Entertainment	47.07	POS	Activo
C000325	Cliente 0325	Joven	Quito	35	459.53	Tarjeta de Crédito	187.2	900	2028-03-20	2025-01-15	Supermarket	3.32	POS	Activo
C001381	Cliente 1381	PyME	Ambato	53	2351.78	Crédito de Consumo	12658.48		2029-02-13	2026-08-20	N/A	0	App	Activo
C001227	Cliente 1227	Joven	Guayaquil	32	350	Tarjeta de Crédito	495.57	900	2027-08-26	2025-01-21	Entertainment	25.04	App	Activo
C001736	Cliente 1736	Mass	Ambato	41	2162.86	Tarjeta de Crédito	645.48	3600	2028-07-05	2025-11-21	Streaming	370.66	App	Activo
C000362	Cliente 0362	Affluent	Guayaquil	47	2527.46	Tarjeta de Crédito	1294.05	5900	2030-03-02	2026-03-12	Entertainment	184.96	POS	Activo
C001455	Cliente 1455	Mass	Ambato	22	587.5	Tarjeta de Crédito	209.88	1700	2028-11-04	2026-03-03	Streaming	24.57	App	Activo
C000612	Cliente 0612	Premium	Manta	57	3765.71	Tarjeta de Crédito	1417.35	5700	2027-11-24	2026-05-26	Food	123.23	POS	Activo
C001083	Cliente 1083	Mass	Cuenca	45	597.45	Tarjeta de Crédito	321.68	1700	2030-08-01	2026-07-17	Food	46.29	App	Activo
C002059	Cliente 2059	Mass	Quito	59	514.32	Tarjeta de Crédito	358.44	1500	2029-01-16	2025-04-27	Travel	10.19	Branch	Activo
C001573	Cliente 1573	Mass	Quito	18	564.58	Tarjeta de Crédito	26.14	800	2029-06-27	2026-01-25	Travel	23.53	App	Activo
C000370	Cliente 0370	PyME	Guayaquil	58	3180.36	Tarjeta de Crédito	1886.26	9500	2028-12-01	2025-10-12	Streaming	29.93	Web	Activo
C000416	Cliente 0416	Mass	Quito	31	909.53	Cuenta de Ahorros	190.24			2025-02-25	N/A	0	Branch	Activo
C001044	Cliente 1044	Premium	Guayaquil	68	3015.08	Crédito Vehicular	16660.65		2031-06-16	2025-09-30	N/A	0	App	Activo
C002055	Cliente 2055	Premium	Guayaquil	45	5689.03	Crédito de Consumo	32781.73		2031-08-16	2025-07-10	N/A	0	Branch	Activo
C000679	Cliente 0679	Affluent	Guayaquil	26	3199.44	Crédito Hipotecario	57903.84		2029-09-18	2026-05-16	N/A	0	Branch	Activo
C001559	Cliente 1559	Mass	Manta	46	783.45	Cuenta de Ahorros	1934.78			2025-05-01	N/A	0	Web	Activo
C001976	Cliente 1976	Mass	Quito	28	858.11	Tarjeta de Crédito	0	1400	2027-11-10	2025-07-23	Fuel	14.99	App	Activo
C000163	Cliente 0163	Mass	Quito	48	838.21	Tarjeta de Crédito	219.39	900	2030-04-28	2025-11-21	Entertainment	30.79	Web	Activo
C001915	Cliente 1915	Premium	Quito	64	4633.9	Cuenta de Ahorros	-100			2026-01-19	N/A	0	App	Activo
C001865	Cliente 1865	Affluent	Guayaquil	30	2813.92	Tarjeta de Crédito	2118.51	4400	2027-12-07	2026-01-07	Travel	120.64	App	Activo
C001465	Cliente 1465	Premium	Guayaquil	31	6500.55	Tarjeta de Crédito	5206.64	14100	2026-09-21	2025-03-31	Fuel	245.78	App	Activo
C001276	Cliente 1276	Mass	Quito	23	1053.99	Tarjeta de Crédito	411.19	1100	2029-02-18	2025-12-22	Others	66.81	Web	Activo
C001536	Cliente 1536	Joven	Quito	28	1775.52	Tarjeta de Crédito	2523.56	4400	2027-08-28	2026-06-28	Streaming	203.25	POS	Activo
C000201	Cliente 0201	PyME	Cuenca	34	4113.93	Tarjeta de Crédito	2476.67	7900	2027-04-01	2026-04-09	Entertainment	568.66	Web	Activo
C001100	Cliente 1100	Mass	Quito	29	871.55	Cuenta de Ahorros	1260.14			2025-08-08	N/A	0	App	Activo
C001064	Cliente 1064	Affluent	Guayaquil	63	2076.59	Tarjeta de Crédito	0	2200	2030-07-09	2026-02-17	Travel	137.01	POS	Activo
C002119	Cliente 2119	Mass	Ambato	55	895.5	Tarjeta de Crédito	1124.13	2600	2029-07-20	2025-02-04	Technology	58.06	POS	Activo
C001008	Cliente 1008	Affluent	Quito	40	2120.42	Crédito de Consumo	7427.68		2028-10-19	2025-04-26	N/A	0	Branch	Activo
C001383	Cliente 1383	Affluent	Ambato	41	4285.75	Tarjeta de Crédito	3621.23	11400	2030-10-04	2025-12-30	Food	488.4	POS	Activo
C000797	Cliente 0797	Mass	Ambato	36	1212.29	Tarjeta de Crédito	358.66	3400	2029-08-14	2025-02-18	Health	81.44	POS	Activo
C000130	Cliente 0130	Affluent	Quito	40	1565.48	Crédito Vehicular	17350.13		2032-07-19	2025-04-16	N/A	0	App	Activo
C002141	Cliente 2141	Premium	Ambato	43	7267.33	Cuenta Corriente	35349.58			2026-06-29	N/A	0	Web	Activo
